season,casual,registered,atemp,weathersit,hr,windspeed,holiday,temp,mnth,hum,weekday,yr,workingday,cnt
1.0,4.0,70.0,0.2121,1.0,16.0,0.1343,0.0,0.2,1.0,0.4,1.0,0.0,1.0,74.0
1.0,4.0,174.0,0.2273,1.0,17.0,0.1045,0.0,0.2,1.0,0.4,1.0,0.0,1.0,178.0
1.0,1.0,154.0,0.197,1.0,18.0,0.2239,0.0,0.2,1.0,0.4,1.0,0.0,1.0,155.0
1.0,3.0,92.0,0.1667,1.0,19.0,0.1642,0.0,0.16,1.0,0.47,1.0,0.0,1.0,95.0
1.0,1.0,73.0,0.1667,1.0,20.0,0.1642,0.0,0.16,1.0,0.5,1.0,0.0,1.0,74.0
1.0,1.0,37.0,0.1364,1.0,21.0,0.194,0.0,0.14,1.0,0.59,1.0,0.0,1.0,38.0
1.0,2.0,22.0,0.1515,1.0,22.0,0.1642,0.0,0.14,1.0,0.59,1.0,0.0,1.0,24.0
1.0,0.0,18.0,0.1515,1.0,23.0,0.1642,0.0,0.14,1.0,0.59,1.0,0.0,1.0,18.0
1.0,2.0,10.0,0.1667,1.0,0.0,0.1045,0.0,0.14,1.0,0.59,2.0,0.0,1.0,12.0
1.0,0.0,3.0,0.1515,1.0,1.0,0.1642,0.0,0.14,1.0,0.59,2.0,0.0,1.0,3.0
1.0,0.0,3.0,0.1515,2.0,2.0,0.194,0.0,0.16,1.0,0.55,2.0,0.0,1.0,3.0
1.0,0.0,6.0,0.1818,2.0,5.0,0.1343,0.0,0.16,1.0,0.55,2.0,0.0,1.0,6.0
1.0,0.0,27.0,0.1818,2.0,6.0,0.1343,0.0,0.16,1.0,0.55,2.0,0.0,1.0,27.0
1.0,2.0,97.0,0.2273,2.0,7.0,0.0,0.0,0.16,1.0,0.55,2.0,0.0,1.0,99.0
1.0,3.0,214.0,0.2121,2.0,8.0,0.0896,0.0,0.18,1.0,0.51,2.0,0.0,1.0,217.0
1.0,3.0,127.0,0.197,2.0,9.0,0.1642,0.0,0.18,1.0,0.51,2.0,0.0,1.0,130.0
1.0,3.0,51.0,0.2121,2.0,10.0,0.1642,0.0,0.2,1.0,0.51,2.0,0.0,1.0,54.0
1.0,4.0,31.0,0.2121,2.0,11.0,0.1343,0.0,0.2,1.0,0.47,2.0,0.0,1.0,35.0
1.0,2.0,55.0,0.2273,2.0,12.0,0.1045,0.0,0.2,1.0,0.51,2.0,0.0,1.0,57.0
1.0,6.0,46.0,0.2273,2.0,13.0,0.0896,0.0,0.2,1.0,0.59,2.0,0.0,1.0,52.0
1.0,3.0,60.0,0.2273,2.0,14.0,0.0896,0.0,0.2,1.0,0.59,2.0,0.0,1.0,63.0
1.0,2.0,45.0,0.197,2.0,15.0,0.0896,0.0,0.16,1.0,0.8,2.0,0.0,1.0,47.0
1.0,4.0,72.0,0.1515,2.0,16.0,0.2239,0.0,0.16,1.0,0.86,2.0,0.0,1.0,76.0
1.0,6.0,130.0,0.1515,2.0,17.0,0.2239,0.0,0.16,1.0,0.86,2.0,0.0,1.0,136.0
1.0,1.0,94.0,0.1818,3.0,18.0,0.1045,0.0,0.16,1.0,0.93,2.0,0.0,1.0,95.0
1.0,0.0,51.0,0.2273,3.0,19.0,0.0,0.0,0.16,1.0,0.93,2.0,0.0,1.0,51.0
1.0,0.0,32.0,0.1515,3.0,20.0,0.194,0.0,0.16,1.0,0.93,2.0,0.0,1.0,32.0
1.0,0.0,20.0,0.197,3.0,21.0,0.0896,0.0,0.16,1.0,0.86,2.0,0.0,1.0,20.0
1.0,1.0,28.0,0.1818,3.0,22.0,0.1045,0.0,0.16,1.0,0.93,2.0,0.0,1.0,29.0
1.0,1.0,18.0,0.197,3.0,23.0,0.0896,0.0,0.16,1.0,0.93,2.0,0.0,1.0,19.0
1.0,0.0,7.0,0.197,2.0,0.0,0.0896,0.0,0.16,1.0,0.86,3.0,0.0,1.0,7.0
1.0,0.0,6.0,0.1818,2.0,1.0,0.1045,0.0,0.16,1.0,0.86,3.0,0.0,1.0,6.0
1.0,0.0,1.0,0.1515,1.0,2.0,0.1343,0.0,0.14,1.0,0.86,3.0,0.0,1.0,1.0
1.0,0.0,5.0,0.1515,1.0,5.0,0.1642,0.0,0.14,1.0,0.86,3.0,0.0,1.0,5.0
1.0,0.0,16.0,0.1515,1.0,6.0,0.1343,0.0,0.12,1.0,0.93,3.0,0.0,1.0,16.0
1.0,0.0,54.0,0.1515,1.0,7.0,0.1343,0.0,0.14,1.0,0.69,3.0,0.0,1.0,54.0
1.0,3.0,125.0,0.1667,1.0,8.0,0.1642,0.0,0.16,1.0,0.59,3.0,0.0,1.0,128.0
1.0,3.0,78.0,0.1364,1.0,9.0,0.3284,0.0,0.16,1.0,0.59,3.0,0.0,1.0,81.0
1.0,0.0,39.0,0.1818,1.0,10.0,0.2239,0.0,0.18,1.0,0.55,3.0,0.0,1.0,39.0
1.0,3.0,32.0,0.1818,1.0,11.0,0.3881,0.0,0.2,1.0,0.51,3.0,0.0,1.0,35.0
1.0,3.0,52.0,0.1515,1.0,12.0,0.5821,0.0,0.2,1.0,0.47,3.0,0.0,1.0,55.0
1.0,0.0,49.0,0.197,1.0,13.0,0.3582,0.0,0.22,1.0,0.44,3.0,0.0,1.0,49.0
1.0,0.0,44.0,0.1818,1.0,14.0,0.3284,0.0,0.2,1.0,0.47,3.0,0.0,1.0,44.0
1.0,1.0,48.0,0.1667,1.0,15.0,0.4179,0.0,0.2,1.0,0.47,3.0,0.0,1.0,49.0
1.0,5.0,63.0,0.197,1.0,16.0,0.3284,0.0,0.22,1.0,0.44,3.0,0.0,1.0,68.0
1.0,0.0,139.0,0.1818,1.0,17.0,0.3582,0.0,0.2,1.0,0.47,3.0,0.0,1.0,139.0
1.0,2.0,135.0,0.1515,1.0,18.0,0.5224,0.0,0.2,1.0,0.47,3.0,0.0,1.0,137.0
1.0,1.0,82.0,0.1515,1.0,19.0,0.4179,0.0,0.18,1.0,0.47,3.0,0.0,1.0,83.0
1.0,2.0,54.0,0.1364,1.0,20.0,0.3284,0.0,0.16,1.0,0.5,3.0,0.0,1.0,56.0
1.0,0.0,57.0,0.1364,1.0,21.0,0.3284,0.0,0.16,1.0,0.55,3.0,0.0,1.0,57.0
1.0,1.0,32.0,0.1212,1.0,22.0,0.4478,0.0,0.16,1.0,0.55,3.0,0.0,1.0,33.0
1.0,1.0,19.0,0.1061,1.0,23.0,0.4179,0.0,0.14,1.0,0.59,3.0,0.0,1.0,20.0
1.0,1.0,6.0,0.1212,1.0,0.0,0.2836,0.0,0.14,1.0,0.59,4.0,0.0,1.0,7.0
1.0,0.0,2.0,0.1212,1.0,1.0,0.2836,0.0,0.14,1.0,0.5,4.0,0.0,1.0,2.0
1.0,0.0,2.0,0.1212,1.0,2.0,0.3582,0.0,0.14,1.0,0.5,4.0,0.0,1.0,2.0
1.0,0.0,3.0,0.1212,1.0,3.0,0.3284,0.0,0.14,1.0,0.5,4.0,0.0,1.0,3.0
1.0,0.0,4.0,0.1212,1.0,4.0,0.2537,0.0,0.14,1.0,0.5,4.0,0.0,1.0,4.0
1.0,0.0,3.0,0.1212,1.0,5.0,0.2985,0.0,0.14,1.0,0.5,4.0,0.0,1.0,3.0
1.0,0.0,28.0,0.1515,1.0,6.0,0.1343,0.0,0.12,1.0,0.54,4.0,0.0,1.0,28.0
1.0,0.0,72.0,0.1515,1.0,7.0,0.1343,0.0,0.12,1.0,0.54,4.0,0.0,1.0,72.0
1.0,5.0,197.0,0.1364,1.0,8.0,0.194,0.0,0.14,1.0,0.5,4.0,0.0,1.0,202.0
1.0,2.0,137.0,0.1212,1.0,9.0,0.3284,0.0,0.14,1.0,0.5,4.0,0.0,1.0,139.0
1.0,2.0,36.0,0.1364,2.0,10.0,0.3582,0.0,0.16,1.0,0.5,4.0,0.0,1.0,38.0
1.0,4.0,33.0,0.1667,2.0,11.0,0.4478,0.0,0.2,1.0,0.44,4.0,0.0,1.0,37.0
1.0,3.0,49.0,0.1667,1.0,12.0,0.4179,0.0,0.2,1.0,0.44,4.0,0.0,1.0,52.0
1.0,2.0,81.0,0.197,1.0,13.0,0.4478,0.0,0.22,1.0,0.41,4.0,0.0,1.0,83.0
1.0,3.0,39.0,0.197,1.0,14.0,0.3881,0.0,0.22,1.0,0.41,4.0,0.0,1.0,42.0
1.0,5.0,55.0,0.2121,1.0,15.0,0.2985,0.0,0.24,1.0,0.38,4.0,0.0,1.0,60.0
1.0,2.0,76.0,0.2121,1.0,16.0,0.3582,0.0,0.24,1.0,0.38,4.0,0.0,1.0,78.0
1.0,4.0,158.0,0.1818,1.0,17.0,0.2836,0.0,0.2,1.0,0.4,4.0,0.0,1.0,162.0
1.0,3.0,141.0,0.1818,1.0,18.0,0.3284,0.0,0.2,1.0,0.4,4.0,0.0,1.0,144.0
1.0,1.0,98.0,0.1515,1.0,19.0,0.2537,0.0,0.16,1.0,0.47,4.0,0.0,1.0,99.0
1.0,0.0,64.0,0.1515,1.0,20.0,0.2239,0.0,0.16,1.0,0.47,4.0,0.0,1.0,64.0
1.0,0.0,40.0,0.1212,1.0,21.0,0.2985,0.0,0.14,1.0,0.46,4.0,0.0,1.0,40.0
1.0,0.0,30.0,0.1212,1.0,22.0,0.3284,0.0,0.14,1.0,0.46,4.0,0.0,1.0,30.0
1.0,1.0,14.0,0.1364,1.0,23.0,0.194,0.0,0.12,1.0,0.5,4.0,0.0,1.0,15.0
1.0,0.0,14.0,0.1364,1.0,0.0,0.194,0.0,0.12,1.0,0.5,5.0,0.0,1.0,14.0
1.0,0.0,5.0,0.1212,1.0,1.0,0.1642,0.0,0.1,1.0,0.54,5.0,0.0,1.0,5.0
1.0,0.0,1.0,0.1212,1.0,2.0,0.1343,0.0,0.1,1.0,0.54,5.0,0.0,1.0,1.0
1.0,0.0,1.0,0.1364,1.0,3.0,0.1045,0.0,0.1,1.0,0.54,5.0,0.0,1.0,1.0
1.0,0.0,8.0,0.1364,1.0,5.0,0.0896,0.0,0.1,1.0,0.54,5.0,0.0,1.0,8.0
1.0,0.0,17.0,0.1818,1.0,6.0,0.0,0.0,0.1,1.0,0.54,5.0,0.0,1.0,17.0
1.0,0.0,70.0,0.1212,1.0,7.0,0.1642,0.0,0.1,1.0,0.74,5.0,0.0,1.0,70.0
1.0,2.0,156.0,0.1667,1.0,8.0,0.0,0.0,0.12,1.0,0.68,5.0,0.0,1.0,158.0
1.0,0.0,117.0,0.1515,1.0,9.0,0.1343,0.0,0.14,1.0,0.69,5.0,0.0,1.0,117.0
1.0,4.0,40.0,0.1818,1.0,10.0,0.194,0.0,0.18,1.0,0.55,5.0,0.0,1.0,44.0
1.0,6.0,47.0,0.1667,1.0,11.0,0.2836,0.0,0.18,1.0,0.51,5.0,0.0,1.0,53.0
1.0,2.0,59.0,0.197,1.0,12.0,0.2537,0.0,0.2,1.0,0.44,5.0,0.0,1.0,61.0
1.0,4.0,73.0,0.197,1.0,13.0,0.3881,0.0,0.22,1.0,0.37,5.0,0.0,1.0,77.0
1.0,5.0,59.0,0.2121,1.0,14.0,0.2836,0.0,0.22,1.0,0.41,5.0,0.0,1.0,64.0
1.0,9.0,59.0,0.2424,1.0,15.0,0.1642,0.0,0.24,1.0,0.38,5.0,0.0,1.0,68.0
1.0,3.0,87.0,0.2424,1.0,16.0,0.1045,0.0,0.22,1.0,0.41,5.0,0.0,1.0,90.0
1.0,4.0,155.0,0.2273,1.0,17.0,0.1642,0.0,0.22,1.0,0.41,5.0,0.0,1.0,159.0
1.0,5.0,134.0,0.2576,1.0,18.0,0.0,0.0,0.2,1.0,0.47,5.0,0.0,1.0,139.0
1.0,3.0,89.0,0.197,1.0,19.0,0.0896,0.0,0.16,1.0,0.59,5.0,0.0,1.0,92.0
1.0,0.0,68.0,0.2424,1.0,20.0,0.0,0.0,0.18,1.0,0.59,5.0,0.0,1.0,68.0
1.0,4.0,48.0,0.2273,1.0,21.0,0.0,0.0,0.16,1.0,0.69,5.0,0.0,1.0,52.0
1.0,2.0,34.0,0.2273,2.0,22.0,0.0,0.0,0.16,1.0,0.69,5.0,0.0,1.0,36.0
1.0,1.0,26.0,0.2424,2.0,23.0,0.0,0.0,0.18,1.0,0.55,5.0,0.0,1.0,27.0
1.0,3.0,25.0,0.2424,1.0,0.0,0.0,0.0,0.18,1.0,0.55,6.0,0.0,0.0,28.0
1.0,2.0,18.0,0.197,2.0,1.0,0.0896,0.0,0.16,1.0,0.59,6.0,0.0,0.0,20.0
1.0,0.0,12.0,0.197,2.0,2.0,0.0896,0.0,0.16,1.0,0.59,6.0,0.0,0.0,12.0
1.0,1.0,7.0,0.2273,2.0,3.0,0.0,0.0,0.16,1.0,0.59,6.0,0.0,0.0,8.0
1.0,0.0,5.0,0.2273,2.0,4.0,0.0,0.0,0.16,1.0,0.59,6.0,0.0,0.0,5.0
1.0,0.0,1.0,0.2273,1.0,5.0,0.0,0.0,0.16,1.0,0.59,6.0,0.0,0.0,1.0
1.0,1.0,2.0,0.1667,1.0,6.0,0.1045,0.0,0.14,1.0,0.63,6.0,0.0,0.0,3.0
1.0,1.0,9.0,0.2121,1.0,7.0,0.0,0.0,0.14,1.0,0.63,6.0,0.0,0.0,10.0
1.0,1.0,22.0,0.1515,1.0,8.0,0.1343,0.0,0.14,1.0,0.63,6.0,0.0,0.0,23.0
1.0,2.0,31.0,0.1818,1.0,9.0,0.1343,0.0,0.16,1.0,0.64,6.0,0.0,0.0,33.0
1.0,2.0,57.0,0.197,1.0,10.0,0.1642,0.0,0.18,1.0,0.59,6.0,0.0,0.0,59.0
1.0,18.0,54.0,0.197,1.0,11.0,0.2239,0.0,0.2,1.0,0.55,6.0,0.0,0.0,72.0
1.0,15.0,74.0,0.2273,1.0,12.0,0.2239,0.0,0.24,1.0,0.48,6.0,0.0,0.0,89.0
1.0,21.0,80.0,0.2576,1.0,13.0,0.2985,0.0,0.28,1.0,0.38,6.0,0.0,0.0,101.0
1.0,26.0,92.0,0.2879,1.0,14.0,0.2836,0.0,0.3,1.0,0.39,6.0,0.0,0.0,118.0
1.0,21.0,108.0,0.3182,2.0,15.0,0.194,0.0,0.32,1.0,0.36,6.0,0.0,0.0,129.0
1.0,33.0,95.0,0.3333,2.0,16.0,0.194,0.0,0.34,1.0,0.34,6.0,0.0,0.0,128.0
1.0,29.0,54.0,0.303,2.0,17.0,0.2836,0.0,0.32,1.0,0.36,6.0,0.0,0.0,83.0
1.0,15.0,69.0,0.2879,2.0,18.0,0.2537,0.0,0.3,1.0,0.45,6.0,0.0,0.0,84.0
1.0,14.0,60.0,0.303,2.0,19.0,0.2537,0.0,0.32,1.0,0.39,6.0,0.0,0.0,74.0
1.0,6.0,35.0,0.303,2.0,20.0,0.2537,0.0,0.32,1.0,0.39,6.0,0.0,0.0,41.0
1.0,6.0,51.0,0.303,2.0,21.0,0.2239,0.0,0.32,1.0,0.39,6.0,0.0,0.0,57.0
1.0,0.0,26.0,0.3182,2.0,22.0,0.1045,0.0,0.3,1.0,0.42,6.0,0.0,0.0,26.0
1.0,5.0,39.0,0.2879,1.0,23.0,0.2836,0.0,0.3,1.0,0.45,6.0,0.0,0.0,44.0
1.0,6.0,33.0,0.303,1.0,0.0,0.0,0.0,0.26,1.0,0.56,0.0,0.0,0.0,39.0
1.0,4.0,19.0,0.2727,1.0,1.0,0.1343,0.0,0.26,1.0,0.56,0.0,0.0,0.0,23.0
1.0,3.0,13.0,0.2879,1.0,2.0,0.0896,0.0,0.26,1.0,0.56,0.0,0.0,0.0,16.0
1.0,9.0,6.0,0.2727,1.0,3.0,0.0,0.0,0.22,1.0,0.69,0.0,0.0,0.0,15.0
1.0,0.0,1.0,0.2576,1.0,4.0,0.1642,0.0,0.26,1.0,0.56,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.2576,2.0,5.0,0.1642,0.0,0.26,1.0,0.56,0.0,0.0,0.0,2.0
1.0,0.0,1.0,0.2576,2.0,6.0,0.1642,0.0,0.26,1.0,0.56,0.0,0.0,0.0,1.0
1.0,0.0,3.0,0.2121,2.0,7.0,0.2985,0.0,0.24,1.0,0.56,0.0,0.0,0.0,3.0
1.0,0.0,18.0,0.2121,1.0,8.0,0.2836,0.0,0.22,1.0,0.55,0.0,0.0,0.0,18.0
1.0,3.0,29.0,0.2121,1.0,9.0,0.2537,0.0,0.22,1.0,0.51,0.0,0.0,0.0,32.0
1.0,8.0,71.0,0.2121,1.0,10.0,0.2836,0.0,0.22,1.0,0.51,0.0,0.0,0.0,79.0
1.0,23.0,70.0,0.2273,1.0,11.0,0.2537,0.0,0.24,1.0,0.44,0.0,0.0,0.0,93.0
1.0,29.0,75.0,0.2121,1.0,12.0,0.2836,0.0,0.24,1.0,0.41,0.0,0.0,0.0,104.0
1.0,23.0,95.0,0.2273,1.0,13.0,0.2985,0.0,0.26,1.0,0.35,0.0,0.0,0.0,118.0
1.0,22.0,69.0,0.2727,1.0,14.0,0.2537,0.0,0.28,1.0,0.36,0.0,0.0,0.0,91.0
1.0,35.0,78.0,0.2424,1.0,15.0,0.2537,0.0,0.26,1.0,0.38,0.0,0.0,0.0,113.0
1.0,22.0,77.0,0.2273,1.0,16.0,0.2239,0.0,0.24,1.0,0.38,0.0,0.0,0.0,99.0
1.0,23.0,82.0,0.2121,1.0,17.0,0.2537,0.0,0.22,1.0,0.37,0.0,0.0,0.0,105.0
1.0,11.0,56.0,0.2121,1.0,18.0,0.1642,0.0,0.2,1.0,0.4,0.0,0.0,0.0,67.0
1.0,14.0,47.0,0.197,1.0,19.0,0.1343,0.0,0.18,1.0,0.47,0.0,0.0,0.0,61.0
1.0,7.0,50.0,0.197,1.0,20.0,0.1642,0.0,0.18,1.0,0.47,0.0,0.0,0.0,57.0
1.0,6.0,22.0,0.197,1.0,21.0,0.1642,0.0,0.18,1.0,0.51,0.0,0.0,0.0,28.0
1.0,2.0,19.0,0.2121,2.0,22.0,0.1343,0.0,0.2,1.0,0.49,0.0,0.0,0.0,21.0
1.0,0.0,18.0,0.2273,2.0,23.0,0.1045,0.0,0.2,1.0,0.4,0.0,0.0,0.0,18.0
1.0,1.0,16.0,0.197,2.0,0.0,0.2239,1.0,0.2,1.0,0.47,1.0,0.0,0.0,17.0
1.0,1.0,15.0,0.197,2.0,1.0,0.194,1.0,0.2,1.0,0.44,1.0,0.0,0.0,16.0
1.0,0.0,8.0,0.1667,2.0,2.0,0.2537,1.0,0.18,1.0,0.43,1.0,0.0,0.0,8.0
1.0,0.0,2.0,0.1818,2.0,3.0,0.194,1.0,0.18,1.0,0.43,1.0,0.0,0.0,2.0
1.0,1.0,2.0,0.197,2.0,4.0,0.1343,1.0,0.18,1.0,0.43,1.0,0.0,0.0,3.0
1.0,0.0,1.0,0.197,2.0,5.0,0.1642,1.0,0.18,1.0,0.43,1.0,0.0,0.0,1.0
1.0,0.0,5.0,0.1818,2.0,6.0,0.194,1.0,0.18,1.0,0.43,1.0,0.0,0.0,5.0
1.0,4.0,9.0,0.1818,2.0,7.0,0.1343,1.0,0.16,1.0,0.5,1.0,0.0,0.0,13.0
1.0,3.0,30.0,0.1515,2.0,8.0,0.2239,1.0,0.16,1.0,0.47,1.0,0.0,0.0,33.0
1.0,8.0,39.0,0.1515,2.0,9.0,0.2239,1.0,0.16,1.0,0.47,1.0,0.0,0.0,47.0
1.0,7.0,50.0,0.1515,2.0,10.0,0.2537,1.0,0.16,1.0,0.5,1.0,0.0,0.0,57.0
1.0,9.0,55.0,0.1515,2.0,11.0,0.194,1.0,0.16,1.0,0.55,1.0,0.0,0.0,64.0
1.0,10.0,70.0,0.197,2.0,12.0,0.1343,1.0,0.18,1.0,0.47,1.0,0.0,0.0,80.0
1.0,13.0,80.0,0.197,2.0,13.0,0.1343,1.0,0.18,1.0,0.47,1.0,0.0,0.0,93.0
1.0,12.0,74.0,0.2121,2.0,14.0,0.1045,1.0,0.18,1.0,0.43,1.0,0.0,0.0,86.0
1.0,21.0,72.0,0.2121,2.0,15.0,0.1642,1.0,0.2,1.0,0.47,1.0,0.0,0.0,93.0
1.0,6.0,76.0,0.2121,2.0,16.0,0.1642,1.0,0.2,1.0,0.47,1.0,0.0,0.0,82.0
1.0,4.0,67.0,0.197,1.0,17.0,0.194,1.0,0.2,1.0,0.51,1.0,0.0,0.0,71.0
1.0,7.0,85.0,0.1667,2.0,18.0,0.2537,1.0,0.18,1.0,0.55,1.0,0.0,0.0,92.0
1.0,2.0,58.0,0.1818,3.0,19.0,0.194,1.0,0.18,1.0,0.59,1.0,0.0,0.0,60.0
1.0,4.0,29.0,0.1515,3.0,20.0,0.194,1.0,0.16,1.0,0.8,1.0,0.0,0.0,33.0
1.0,3.0,24.0,0.1515,3.0,21.0,0.194,1.0,0.16,1.0,0.8,1.0,0.0,0.0,27.0
1.0,0.0,13.0,0.1212,3.0,22.0,0.2537,1.0,0.14,1.0,0.93,1.0,0.0,0.0,13.0
1.0,1.0,3.0,0.1364,3.0,23.0,0.2836,1.0,0.16,1.0,0.86,1.0,0.0,0.0,4.0
1.0,0.0,3.0,0.1818,2.0,12.0,0.3284,0.0,0.2,1.0,0.86,2.0,0.0,1.0,3.0
1.0,0.0,22.0,0.197,2.0,13.0,0.2239,0.0,0.2,1.0,0.86,2.0,0.0,1.0,22.0
1.0,2.0,26.0,0.2273,2.0,14.0,0.1642,0.0,0.22,1.0,0.8,2.0,0.0,1.0,28.0
1.0,3.0,32.0,0.2273,2.0,15.0,0.1642,0.0,0.22,1.0,0.87,2.0,0.0,1.0,35.0
1.0,0.0,61.0,0.2273,2.0,16.0,0.194,0.0,0.22,1.0,0.87,2.0,0.0,1.0,61.0
1.0,1.0,124.0,0.2273,2.0,17.0,0.194,0.0,0.22,1.0,0.82,2.0,0.0,1.0,125.0
1.0,1.0,132.0,0.2273,2.0,18.0,0.1642,0.0,0.22,1.0,0.8,2.0,0.0,1.0,133.0
1.0,1.0,98.0,0.2273,2.0,19.0,0.1343,0.0,0.22,1.0,0.8,2.0,0.0,1.0,99.0
1.0,0.0,83.0,0.2727,2.0,20.0,0.0,0.0,0.22,1.0,0.87,2.0,0.0,1.0,83.0
1.0,0.0,41.0,0.2424,2.0,21.0,0.1045,0.0,0.22,1.0,0.93,2.0,0.0,1.0,41.0
1.0,0.0,33.0,0.2576,2.0,22.0,0.0896,0.0,0.22,1.0,0.93,2.0,0.0,1.0,33.0
1.0,1.0,19.0,0.2727,2.0,23.0,0.0,0.0,0.22,1.0,0.93,2.0,0.0,1.0,20.0
1.0,0.0,3.0,0.2727,2.0,0.0,0.0,0.0,0.22,1.0,0.93,3.0,0.0,1.0,3.0
1.0,1.0,6.0,0.2273,3.0,1.0,0.1343,0.0,0.22,1.0,0.93,3.0,0.0,1.0,7.0
1.0,0.0,3.0,0.2273,3.0,2.0,0.1343,0.0,0.22,1.0,0.93,3.0,0.0,1.0,3.0
1.0,1.0,1.0,0.2273,3.0,4.0,0.1343,0.0,0.22,1.0,0.93,3.0,0.0,1.0,2.0
1.0,0.0,7.0,0.2576,2.0,5.0,0.0896,0.0,0.22,1.0,0.93,3.0,0.0,1.0,7.0
1.0,0.0,32.0,0.2576,2.0,6.0,0.0896,0.0,0.22,1.0,0.93,3.0,0.0,1.0,32.0
1.0,1.0,89.0,0.2576,2.0,7.0,0.1045,0.0,0.24,1.0,0.92,3.0,0.0,1.0,90.0
1.0,1.0,196.0,0.2576,2.0,8.0,0.1045,0.0,0.24,1.0,0.93,3.0,0.0,1.0,197.0
1.0,2.0,107.0,0.2576,2.0,9.0,0.1045,0.0,0.24,1.0,0.93,3.0,0.0,1.0,109.0
1.0,1.0,46.0,0.2727,2.0,10.0,0.1343,0.0,0.26,1.0,0.93,3.0,0.0,1.0,47.0
1.0,5.0,47.0,0.303,2.0,11.0,0.0896,0.0,0.28,1.0,0.87,3.0,0.0,1.0,52.0
1.0,5.0,65.0,0.3182,2.0,12.0,0.0896,0.0,0.3,1.0,0.81,3.0,0.0,1.0,70.0
1.0,11.0,67.0,0.4091,1.0,13.0,0.2836,0.0,0.4,1.0,0.62,3.0,0.0,1.0,78.0
1.0,7.0,68.0,0.4091,1.0,14.0,0.2537,0.0,0.4,1.0,0.58,3.0,0.0,1.0,75.0
1.0,4.0,78.0,0.4091,1.0,15.0,0.2836,0.0,0.4,1.0,0.54,3.0,0.0,1.0,82.0
1.0,10.0,94.0,0.3939,1.0,16.0,0.3881,0.0,0.38,1.0,0.58,3.0,0.0,1.0,104.0
1.0,7.0,190.0,0.3333,1.0,17.0,0.3284,0.0,0.36,1.0,0.57,3.0,0.0,1.0,197.0
1.0,5.0,156.0,0.3182,1.0,18.0,0.2836,0.0,0.34,1.0,0.61,3.0,0.0,1.0,161.0
1.0,4.0,108.0,0.2879,1.0,19.0,0.4179,0.0,0.32,1.0,0.57,3.0,0.0,1.0,112.0
1.0,2.0,74.0,0.303,1.0,20.0,0.2985,0.0,0.32,1.0,0.49,3.0,0.0,1.0,76.0
1.0,4.0,55.0,0.2879,1.0,21.0,0.4179,0.0,0.32,1.0,0.49,3.0,0.0,1.0,59.0
1.0,6.0,53.0,0.303,1.0,22.0,0.1642,0.0,0.3,1.0,0.52,3.0,0.0,1.0,59.0
1.0,1.0,27.0,0.2727,1.0,23.0,0.4627,0.0,0.3,1.0,0.52,3.0,0.0,1.0,28.0
1.0,5.0,8.0,0.2273,1.0,0.0,0.3881,0.0,0.26,1.0,0.56,4.0,0.0,1.0,13.0
1.0,2.0,3.0,0.2727,1.0,1.0,0.0,0.0,0.26,1.0,0.56,4.0,0.0,1.0,5.0
1.0,0.0,2.0,0.2727,1.0,2.0,0.0,0.0,0.26,1.0,0.56,4.0,0.0,1.0,2.0
1.0,0.0,1.0,0.2576,1.0,3.0,0.1642,0.0,0.26,1.0,0.56,4.0,0.0,1.0,1.0
1.0,0.0,1.0,0.2576,1.0,4.0,0.1642,0.0,0.26,1.0,0.56,4.0,0.0,1.0,1.0
1.0,0.0,6.0,0.2273,1.0,5.0,0.2239,0.0,0.24,1.0,0.6,4.0,0.0,1.0,6.0
1.0,0.0,35.0,0.2121,1.0,6.0,0.2239,0.0,0.22,1.0,0.6,4.0,0.0,1.0,35.0
1.0,1.0,100.0,0.2121,1.0,7.0,0.2239,0.0,0.22,1.0,0.55,4.0,0.0,1.0,101.0
1.0,2.0,247.0,0.2121,1.0,8.0,0.2836,0.0,0.22,1.0,0.55,4.0,0.0,1.0,249.0
1.0,3.0,140.0,0.2273,2.0,9.0,0.2239,0.0,0.24,1.0,0.52,4.0,0.0,1.0,143.0
1.0,1.0,56.0,0.2273,1.0,10.0,0.2985,0.0,0.26,1.0,0.48,4.0,0.0,1.0,57.0
1.0,5.0,63.0,0.2727,2.0,11.0,0.1642,0.0,0.28,1.0,0.45,4.0,0.0,1.0,68.0
1.0,7.0,77.0,0.3333,2.0,12.0,0.0,0.0,0.3,1.0,0.42,4.0,0.0,1.0,84.0
1.0,12.0,86.0,0.2879,2.0,13.0,0.1045,0.0,0.28,1.0,0.45,4.0,0.0,1.0,98.0
1.0,6.0,75.0,0.303,2.0,14.0,0.1343,0.0,0.3,1.0,0.45,4.0,0.0,1.0,81.0
1.0,8.0,62.0,0.3182,2.0,15.0,0.194,0.0,0.32,1.0,0.45,4.0,0.0,1.0,70.0
1.0,8.0,83.0,0.303,2.0,16.0,0.1343,0.0,0.3,1.0,0.49,4.0,0.0,1.0,91.0
1.0,8.0,207.0,0.3182,2.0,17.0,0.1045,0.0,0.3,1.0,0.49,4.0,0.0,1.0,215.0
1.0,1.0,184.0,0.2576,2.0,18.0,0.194,0.0,0.26,1.0,0.56,4.0,0.0,1.0,185.0
1.0,6.0,146.0,0.2273,1.0,19.0,0.3284,0.0,0.26,1.0,0.56,4.0,0.0,1.0,152.0
