casual,yr,holiday,windspeed,atemp,temp,hum,workingday,weathersit,season,weekday,mnth,hr,cnt,registered
4.0,0.0,0.0,0.1343,0.2121,0.2,0.4,1.0,1.0,1.0,1.0,1.0,16.0,74.0,70.0
4.0,0.0,0.0,0.1045,0.2273,0.2,0.4,1.0,1.0,1.0,1.0,1.0,17.0,178.0,174.0
1.0,0.0,0.0,0.2239,0.197,0.2,0.4,1.0,1.0,1.0,1.0,1.0,18.0,155.0,154.0
3.0,0.0,0.0,0.1642,0.1667,0.16,0.47,1.0,1.0,1.0,1.0,1.0,19.0,95.0,92.0
1.0,0.0,0.0,0.1642,0.1667,0.16,0.5,1.0,1.0,1.0,1.0,1.0,20.0,74.0,73.0
1.0,0.0,0.0,0.194,0.1364,0.14,0.59,1.0,1.0,1.0,1.0,1.0,21.0,38.0,37.0
2.0,0.0,0.0,0.1642,0.1515,0.14,0.59,1.0,1.0,1.0,1.0,1.0,22.0,24.0,22.0
0.0,0.0,0.0,0.1642,0.1515,0.14,0.59,1.0,1.0,1.0,1.0,1.0,23.0,18.0,18.0
2.0,0.0,0.0,0.1045,0.1667,0.14,0.59,1.0,1.0,1.0,2.0,1.0,0.0,12.0,10.0
0.0,0.0,0.0,0.1642,0.1515,0.14,0.59,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0
0.0,0.0,0.0,0.194,0.1515,0.16,0.55,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0
0.0,0.0,0.0,0.1343,0.1818,0.16,0.55,1.0,2.0,1.0,2.0,1.0,5.0,6.0,6.0
0.0,0.0,0.0,0.1343,0.1818,0.16,0.55,1.0,2.0,1.0,2.0,1.0,6.0,27.0,27.0
2.0,0.0,0.0,0.0,0.2273,0.16,0.55,1.0,2.0,1.0,2.0,1.0,7.0,99.0,97.0
3.0,0.0,0.0,0.0896,0.2121,0.18,0.51,1.0,2.0,1.0,2.0,1.0,8.0,217.0,214.0
3.0,0.0,0.0,0.1642,0.197,0.18,0.51,1.0,2.0,1.0,2.0,1.0,9.0,130.0,127.0
3.0,0.0,0.0,0.1642,0.2121,0.2,0.51,1.0,2.0,1.0,2.0,1.0,10.0,54.0,51.0
4.0,0.0,0.0,0.1343,0.2121,0.2,0.47,1.0,2.0,1.0,2.0,1.0,11.0,35.0,31.0
2.0,0.0,0.0,0.1045,0.2273,0.2,0.51,1.0,2.0,1.0,2.0,1.0,12.0,57.0,55.0
6.0,0.0,0.0,0.0896,0.2273,0.2,0.59,1.0,2.0,1.0,2.0,1.0,13.0,52.0,46.0
3.0,0.0,0.0,0.0896,0.2273,0.2,0.59,1.0,2.0,1.0,2.0,1.0,14.0,63.0,60.0
2.0,0.0,0.0,0.0896,0.197,0.16,0.8,1.0,2.0,1.0,2.0,1.0,15.0,47.0,45.0
4.0,0.0,0.0,0.2239,0.1515,0.16,0.86,1.0,2.0,1.0,2.0,1.0,16.0,76.0,72.0
6.0,0.0,0.0,0.2239,0.1515,0.16,0.86,1.0,2.0,1.0,2.0,1.0,17.0,136.0,130.0
1.0,0.0,0.0,0.1045,0.1818,0.16,0.93,1.0,3.0,1.0,2.0,1.0,18.0,95.0,94.0
0.0,0.0,0.0,0.0,0.2273,0.16,0.93,1.0,3.0,1.0,2.0,1.0,19.0,51.0,51.0
0.0,0.0,0.0,0.194,0.1515,0.16,0.93,1.0,3.0,1.0,2.0,1.0,20.0,32.0,32.0
0.0,0.0,0.0,0.0896,0.197,0.16,0.86,1.0,3.0,1.0,2.0,1.0,21.0,20.0,20.0
1.0,0.0,0.0,0.1045,0.1818,0.16,0.93,1.0,3.0,1.0,2.0,1.0,22.0,29.0,28.0
1.0,0.0,0.0,0.0896,0.197,0.16,0.93,1.0,3.0,1.0,2.0,1.0,23.0,19.0,18.0
0.0,0.0,0.0,0.0896,0.197,0.16,0.86,1.0,2.0,1.0,3.0,1.0,0.0,7.0,7.0
0.0,0.0,0.0,0.1045,0.1818,0.16,0.86,1.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0
0.0,0.0,0.0,0.1343,0.1515,0.14,0.86,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
0.0,0.0,0.0,0.1642,0.1515,0.14,0.86,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0
0.0,0.0,0.0,0.1343,0.1515,0.12,0.93,1.0,1.0,1.0,3.0,1.0,6.0,16.0,16.0
0.0,0.0,0.0,0.1343,0.1515,0.14,0.69,1.0,1.0,1.0,3.0,1.0,7.0,54.0,54.0
3.0,0.0,0.0,0.1642,0.1667,0.16,0.59,1.0,1.0,1.0,3.0,1.0,8.0,128.0,125.0
3.0,0.0,0.0,0.3284,0.1364,0.16,0.59,1.0,1.0,1.0,3.0,1.0,9.0,81.0,78.0
0.0,0.0,0.0,0.2239,0.1818,0.18,0.55,1.0,1.0,1.0,3.0,1.0,10.0,39.0,39.0
3.0,0.0,0.0,0.3881,0.1818,0.2,0.51,1.0,1.0,1.0,3.0,1.0,11.0,35.0,32.0
3.0,0.0,0.0,0.5821,0.1515,0.2,0.47,1.0,1.0,1.0,3.0,1.0,12.0,55.0,52.0
0.0,0.0,0.0,0.3582,0.197,0.22,0.44,1.0,1.0,1.0,3.0,1.0,13.0,49.0,49.0
0.0,0.0,0.0,0.3284,0.1818,0.2,0.47,1.0,1.0,1.0,3.0,1.0,14.0,44.0,44.0
1.0,0.0,0.0,0.4179,0.1667,0.2,0.47,1.0,1.0,1.0,3.0,1.0,15.0,49.0,48.0
5.0,0.0,0.0,0.3284,0.197,0.22,0.44,1.0,1.0,1.0,3.0,1.0,16.0,68.0,63.0
0.0,0.0,0.0,0.3582,0.1818,0.2,0.47,1.0,1.0,1.0,3.0,1.0,17.0,139.0,139.0
2.0,0.0,0.0,0.5224,0.1515,0.2,0.47,1.0,1.0,1.0,3.0,1.0,18.0,137.0,135.0
1.0,0.0,0.0,0.4179,0.1515,0.18,0.47,1.0,1.0,1.0,3.0,1.0,19.0,83.0,82.0
2.0,0.0,0.0,0.3284,0.1364,0.16,0.5,1.0,1.0,1.0,3.0,1.0,20.0,56.0,54.0
0.0,0.0,0.0,0.3284,0.1364,0.16,0.55,1.0,1.0,1.0,3.0,1.0,21.0,57.0,57.0
1.0,0.0,0.0,0.4478,0.1212,0.16,0.55,1.0,1.0,1.0,3.0,1.0,22.0,33.0,32.0
1.0,0.0,0.0,0.4179,0.1061,0.14,0.59,1.0,1.0,1.0,3.0,1.0,23.0,20.0,19.0
1.0,0.0,0.0,0.2836,0.1212,0.14,0.59,1.0,1.0,1.0,4.0,1.0,0.0,7.0,6.0
0.0,0.0,0.0,0.2836,0.1212,0.14,0.5,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0
0.0,0.0,0.0,0.3582,0.1212,0.14,0.5,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0
0.0,0.0,0.0,0.3284,0.1212,0.14,0.5,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0
0.0,0.0,0.0,0.2537,0.1212,0.14,0.5,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0
0.0,0.0,0.0,0.2985,0.1212,0.14,0.5,1.0,1.0,1.0,4.0,1.0,5.0,3.0,3.0
0.0,0.0,0.0,0.1343,0.1515,0.12,0.54,1.0,1.0,1.0,4.0,1.0,6.0,28.0,28.0
0.0,0.0,0.0,0.1343,0.1515,0.12,0.54,1.0,1.0,1.0,4.0,1.0,7.0,72.0,72.0
5.0,0.0,0.0,0.194,0.1364,0.14,0.5,1.0,1.0,1.0,4.0,1.0,8.0,202.0,197.0
2.0,0.0,0.0,0.3284,0.1212,0.14,0.5,1.0,1.0,1.0,4.0,1.0,9.0,139.0,137.0
2.0,0.0,0.0,0.3582,0.1364,0.16,0.5,1.0,2.0,1.0,4.0,1.0,10.0,38.0,36.0
4.0,0.0,0.0,0.4478,0.1667,0.2,0.44,1.0,2.0,1.0,4.0,1.0,11.0,37.0,33.0
3.0,0.0,0.0,0.4179,0.1667,0.2,0.44,1.0,1.0,1.0,4.0,1.0,12.0,52.0,49.0
2.0,0.0,0.0,0.4478,0.197,0.22,0.41,1.0,1.0,1.0,4.0,1.0,13.0,83.0,81.0
3.0,0.0,0.0,0.3881,0.197,0.22,0.41,1.0,1.0,1.0,4.0,1.0,14.0,42.0,39.0
5.0,0.0,0.0,0.2985,0.2121,0.24,0.38,1.0,1.0,1.0,4.0,1.0,15.0,60.0,55.0
2.0,0.0,0.0,0.3582,0.2121,0.24,0.38,1.0,1.0,1.0,4.0,1.0,16.0,78.0,76.0
4.0,0.0,0.0,0.2836,0.1818,0.2,0.4,1.0,1.0,1.0,4.0,1.0,17.0,162.0,158.0
3.0,0.0,0.0,0.3284,0.1818,0.2,0.4,1.0,1.0,1.0,4.0,1.0,18.0,144.0,141.0
1.0,0.0,0.0,0.2537,0.1515,0.16,0.47,1.0,1.0,1.0,4.0,1.0,19.0,99.0,98.0
0.0,0.0,0.0,0.2239,0.1515,0.16,0.47,1.0,1.0,1.0,4.0,1.0,20.0,64.0,64.0
0.0,0.0,0.0,0.2985,0.1212,0.14,0.46,1.0,1.0,1.0,4.0,1.0,21.0,40.0,40.0
0.0,0.0,0.0,0.3284,0.1212,0.14,0.46,1.0,1.0,1.0,4.0,1.0,22.0,30.0,30.0
1.0,0.0,0.0,0.194,0.1364,0.12,0.5,1.0,1.0,1.0,4.0,1.0,23.0,15.0,14.0
0.0,0.0,0.0,0.194,0.1364,0.12,0.5,1.0,1.0,1.0,5.0,1.0,0.0,14.0,14.0
0.0,0.0,0.0,0.1642,0.1212,0.1,0.54,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0
0.0,0.0,0.0,0.1343,0.1212,0.1,0.54,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0
0.0,0.0,0.0,0.1045,0.1364,0.1,0.54,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0
0.0,0.0,0.0,0.0896,0.1364,0.1,0.54,1.0,1.0,1.0,5.0,1.0,5.0,8.0,8.0
0.0,0.0,0.0,0.0,0.1818,0.1,0.54,1.0,1.0,1.0,5.0,1.0,6.0,17.0,17.0
0.0,0.0,0.0,0.1642,0.1212,0.1,0.74,1.0,1.0,1.0,5.0,1.0,7.0,70.0,70.0
2.0,0.0,0.0,0.0,0.1667,0.12,0.68,1.0,1.0,1.0,5.0,1.0,8.0,158.0,156.0
0.0,0.0,0.0,0.1343,0.1515,0.14,0.69,1.0,1.0,1.0,5.0,1.0,9.0,117.0,117.0
4.0,0.0,0.0,0.194,0.1818,0.18,0.55,1.0,1.0,1.0,5.0,1.0,10.0,44.0,40.0
6.0,0.0,0.0,0.2836,0.1667,0.18,0.51,1.0,1.0,1.0,5.0,1.0,11.0,53.0,47.0
2.0,0.0,0.0,0.2537,0.197,0.2,0.44,1.0,1.0,1.0,5.0,1.0,12.0,61.0,59.0
4.0,0.0,0.0,0.3881,0.197,0.22,0.37,1.0,1.0,1.0,5.0,1.0,13.0,77.0,73.0
5.0,0.0,0.0,0.2836,0.2121,0.22,0.41,1.0,1.0,1.0,5.0,1.0,14.0,64.0,59.0
9.0,0.0,0.0,0.1642,0.2424,0.24,0.38,1.0,1.0,1.0,5.0,1.0,15.0,68.0,59.0
3.0,0.0,0.0,0.1045,0.2424,0.22,0.41,1.0,1.0,1.0,5.0,1.0,16.0,90.0,87.0
4.0,0.0,0.0,0.1642,0.2273,0.22,0.41,1.0,1.0,1.0,5.0,1.0,17.0,159.0,155.0
5.0,0.0,0.0,0.0,0.2576,0.2,0.47,1.0,1.0,1.0,5.0,1.0,18.0,139.0,134.0
3.0,0.0,0.0,0.0896,0.197,0.16,0.59,1.0,1.0,1.0,5.0,1.0,19.0,92.0,89.0
0.0,0.0,0.0,0.0,0.2424,0.18,0.59,1.0,1.0,1.0,5.0,1.0,20.0,68.0,68.0
4.0,0.0,0.0,0.0,0.2273,0.16,0.69,1.0,1.0,1.0,5.0,1.0,21.0,52.0,48.0
2.0,0.0,0.0,0.0,0.2273,0.16,0.69,1.0,2.0,1.0,5.0,1.0,22.0,36.0,34.0
1.0,0.0,0.0,0.0,0.2424,0.18,0.55,1.0,2.0,1.0,5.0,1.0,23.0,27.0,26.0
3.0,0.0,0.0,0.0,0.2424,0.18,0.55,0.0,1.0,1.0,6.0,1.0,0.0,28.0,25.0
2.0,0.0,0.0,0.0896,0.197,0.16,0.59,0.0,2.0,1.0,6.0,1.0,1.0,20.0,18.0
0.0,0.0,0.0,0.0896,0.197,0.16,0.59,0.0,2.0,1.0,6.0,1.0,2.0,12.0,12.0
1.0,0.0,0.0,0.0,0.2273,0.16,0.59,0.0,2.0,1.0,6.0,1.0,3.0,8.0,7.0
0.0,0.0,0.0,0.0,0.2273,0.16,0.59,0.0,2.0,1.0,6.0,1.0,4.0,5.0,5.0
0.0,0.0,0.0,0.0,0.2273,0.16,0.59,0.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0
1.0,0.0,0.0,0.1045,0.1667,0.14,0.63,0.0,1.0,1.0,6.0,1.0,6.0,3.0,2.0
1.0,0.0,0.0,0.0,0.2121,0.14,0.63,0.0,1.0,1.0,6.0,1.0,7.0,10.0,9.0
1.0,0.0,0.0,0.1343,0.1515,0.14,0.63,0.0,1.0,1.0,6.0,1.0,8.0,23.0,22.0
2.0,0.0,0.0,0.1343,0.1818,0.16,0.64,0.0,1.0,1.0,6.0,1.0,9.0,33.0,31.0
2.0,0.0,0.0,0.1642,0.197,0.18,0.59,0.0,1.0,1.0,6.0,1.0,10.0,59.0,57.0
18.0,0.0,0.0,0.2239,0.197,0.2,0.55,0.0,1.0,1.0,6.0,1.0,11.0,72.0,54.0
15.0,0.0,0.0,0.2239,0.2273,0.24,0.48,0.0,1.0,1.0,6.0,1.0,12.0,89.0,74.0
21.0,0.0,0.0,0.2985,0.2576,0.28,0.38,0.0,1.0,1.0,6.0,1.0,13.0,101.0,80.0
26.0,0.0,0.0,0.2836,0.2879,0.3,0.39,0.0,1.0,1.0,6.0,1.0,14.0,118.0,92.0
21.0,0.0,0.0,0.194,0.3182,0.32,0.36,0.0,2.0,1.0,6.0,1.0,15.0,129.0,108.0
33.0,0.0,0.0,0.194,0.3333,0.34,0.34,0.0,2.0,1.0,6.0,1.0,16.0,128.0,95.0
29.0,0.0,0.0,0.2836,0.303,0.32,0.36,0.0,2.0,1.0,6.0,1.0,17.0,83.0,54.0
15.0,0.0,0.0,0.2537,0.2879,0.3,0.45,0.0,2.0,1.0,6.0,1.0,18.0,84.0,69.0
14.0,0.0,0.0,0.2537,0.303,0.32,0.39,0.0,2.0,1.0,6.0,1.0,19.0,74.0,60.0
6.0,0.0,0.0,0.2537,0.303,0.32,0.39,0.0,2.0,1.0,6.0,1.0,20.0,41.0,35.0
6.0,0.0,0.0,0.2239,0.303,0.32,0.39,0.0,2.0,1.0,6.0,1.0,21.0,57.0,51.0
0.0,0.0,0.0,0.1045,0.3182,0.3,0.42,0.0,2.0,1.0,6.0,1.0,22.0,26.0,26.0
5.0,0.0,0.0,0.2836,0.2879,0.3,0.45,0.0,1.0,1.0,6.0,1.0,23.0,44.0,39.0
6.0,0.0,0.0,0.0,0.303,0.26,0.56,0.0,1.0,1.0,0.0,1.0,0.0,39.0,33.0
4.0,0.0,0.0,0.1343,0.2727,0.26,0.56,0.0,1.0,1.0,0.0,1.0,1.0,23.0,19.0
3.0,0.0,0.0,0.0896,0.2879,0.26,0.56,0.0,1.0,1.0,0.0,1.0,2.0,16.0,13.0
9.0,0.0,0.0,0.0,0.2727,0.22,0.69,0.0,1.0,1.0,0.0,1.0,3.0,15.0,6.0
0.0,0.0,0.0,0.1642,0.2576,0.26,0.56,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0
1.0,0.0,0.0,0.1642,0.2576,0.26,0.56,0.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0
0.0,0.0,0.0,0.1642,0.2576,0.26,0.56,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0
0.0,0.0,0.0,0.2985,0.2121,0.24,0.56,0.0,2.0,1.0,0.0,1.0,7.0,3.0,3.0
0.0,0.0,0.0,0.2836,0.2121,0.22,0.55,0.0,1.0,1.0,0.0,1.0,8.0,18.0,18.0
3.0,0.0,0.0,0.2537,0.2121,0.22,0.51,0.0,1.0,1.0,0.0,1.0,9.0,32.0,29.0
8.0,0.0,0.0,0.2836,0.2121,0.22,0.51,0.0,1.0,1.0,0.0,1.0,10.0,79.0,71.0
23.0,0.0,0.0,0.2537,0.2273,0.24,0.44,0.0,1.0,1.0,0.0,1.0,11.0,93.0,70.0
29.0,0.0,0.0,0.2836,0.2121,0.24,0.41,0.0,1.0,1.0,0.0,1.0,12.0,104.0,75.0
23.0,0.0,0.0,0.2985,0.2273,0.26,0.35,0.0,1.0,1.0,0.0,1.0,13.0,118.0,95.0
22.0,0.0,0.0,0.2537,0.2727,0.28,0.36,0.0,1.0,1.0,0.0,1.0,14.0,91.0,69.0
35.0,0.0,0.0,0.2537,0.2424,0.26,0.38,0.0,1.0,1.0,0.0,1.0,15.0,113.0,78.0
22.0,0.0,0.0,0.2239,0.2273,0.24,0.38,0.0,1.0,1.0,0.0,1.0,16.0,99.0,77.0
23.0,0.0,0.0,0.2537,0.2121,0.22,0.37,0.0,1.0,1.0,0.0,1.0,17.0,105.0,82.0
11.0,0.0,0.0,0.1642,0.2121,0.2,0.4,0.0,1.0,1.0,0.0,1.0,18.0,67.0,56.0
14.0,0.0,0.0,0.1343,0.197,0.18,0.47,0.0,1.0,1.0,0.0,1.0,19.0,61.0,47.0
7.0,0.0,0.0,0.1642,0.197,0.18,0.47,0.0,1.0,1.0,0.0,1.0,20.0,57.0,50.0
6.0,0.0,0.0,0.1642,0.197,0.18,0.51,0.0,1.0,1.0,0.0,1.0,21.0,28.0,22.0
2.0,0.0,0.0,0.1343,0.2121,0.2,0.49,0.0,2.0,1.0,0.0,1.0,22.0,21.0,19.0
0.0,0.0,0.0,0.1045,0.2273,0.2,0.4,0.0,2.0,1.0,0.0,1.0,23.0,18.0,18.0
1.0,0.0,1.0,0.2239,0.197,0.2,0.47,0.0,2.0,1.0,1.0,1.0,0.0,17.0,16.0
1.0,0.0,1.0,0.194,0.197,0.2,0.44,0.0,2.0,1.0,1.0,1.0,1.0,16.0,15.0
0.0,0.0,1.0,0.2537,0.1667,0.18,0.43,0.0,2.0,1.0,1.0,1.0,2.0,8.0,8.0
0.0,0.0,1.0,0.194,0.1818,0.18,0.43,0.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
1.0,0.0,1.0,0.1343,0.197,0.18,0.43,0.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0
0.0,0.0,1.0,0.1642,0.197,0.18,0.43,0.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0
0.0,0.0,1.0,0.194,0.1818,0.18,0.43,0.0,2.0,1.0,1.0,1.0,6.0,5.0,5.0
4.0,0.0,1.0,0.1343,0.1818,0.16,0.5,0.0,2.0,1.0,1.0,1.0,7.0,13.0,9.0
3.0,0.0,1.0,0.2239,0.1515,0.16,0.47,0.0,2.0,1.0,1.0,1.0,8.0,33.0,30.0
8.0,0.0,1.0,0.2239,0.1515,0.16,0.47,0.0,2.0,1.0,1.0,1.0,9.0,47.0,39.0
7.0,0.0,1.0,0.2537,0.1515,0.16,0.5,0.0,2.0,1.0,1.0,1.0,10.0,57.0,50.0
9.0,0.0,1.0,0.194,0.1515,0.16,0.55,0.0,2.0,1.0,1.0,1.0,11.0,64.0,55.0
10.0,0.0,1.0,0.1343,0.197,0.18,0.47,0.0,2.0,1.0,1.0,1.0,12.0,80.0,70.0
13.0,0.0,1.0,0.1343,0.197,0.18,0.47,0.0,2.0,1.0,1.0,1.0,13.0,93.0,80.0
12.0,0.0,1.0,0.1045,0.2121,0.18,0.43,0.0,2.0,1.0,1.0,1.0,14.0,86.0,74.0
21.0,0.0,1.0,0.1642,0.2121,0.2,0.47,0.0,2.0,1.0,1.0,1.0,15.0,93.0,72.0
6.0,0.0,1.0,0.1642,0.2121,0.2,0.47,0.0,2.0,1.0,1.0,1.0,16.0,82.0,76.0
4.0,0.0,1.0,0.194,0.197,0.2,0.51,0.0,1.0,1.0,1.0,1.0,17.0,71.0,67.0
7.0,0.0,1.0,0.2537,0.1667,0.18,0.55,0.0,2.0,1.0,1.0,1.0,18.0,92.0,85.0
2.0,0.0,1.0,0.194,0.1818,0.18,0.59,0.0,3.0,1.0,1.0,1.0,19.0,60.0,58.0
4.0,0.0,1.0,0.194,0.1515,0.16,0.8,0.0,3.0,1.0,1.0,1.0,20.0,33.0,29.0
3.0,0.0,1.0,0.194,0.1515,0.16,0.8,0.0,3.0,1.0,1.0,1.0,21.0,27.0,24.0
0.0,0.0,1.0,0.2537,0.1212,0.14,0.93,0.0,3.0,1.0,1.0,1.0,22.0,13.0,13.0
1.0,0.0,1.0,0.2836,0.1364,0.16,0.86,0.0,3.0,1.0,1.0,1.0,23.0,4.0,3.0
0.0,0.0,0.0,0.3284,0.1818,0.2,0.86,1.0,2.0,1.0,2.0,1.0,12.0,3.0,3.0
0.0,0.0,0.0,0.2239,0.197,0.2,0.86,1.0,2.0,1.0,2.0,1.0,13.0,22.0,22.0
2.0,0.0,0.0,0.1642,0.2273,0.22,0.8,1.0,2.0,1.0,2.0,1.0,14.0,28.0,26.0
3.0,0.0,0.0,0.1642,0.2273,0.22,0.87,1.0,2.0,1.0,2.0,1.0,15.0,35.0,32.0
0.0,0.0,0.0,0.194,0.2273,0.22,0.87,1.0,2.0,1.0,2.0,1.0,16.0,61.0,61.0
1.0,0.0,0.0,0.194,0.2273,0.22,0.82,1.0,2.0,1.0,2.0,1.0,17.0,125.0,124.0
1.0,0.0,0.0,0.1642,0.2273,0.22,0.8,1.0,2.0,1.0,2.0,1.0,18.0,133.0,132.0
1.0,0.0,0.0,0.1343,0.2273,0.22,0.8,1.0,2.0,1.0,2.0,1.0,19.0,99.0,98.0
0.0,0.0,0.0,0.0,0.2727,0.22,0.87,1.0,2.0,1.0,2.0,1.0,20.0,83.0,83.0
0.0,0.0,0.0,0.1045,0.2424,0.22,0.93,1.0,2.0,1.0,2.0,1.0,21.0,41.0,41.0
0.0,0.0,0.0,0.0896,0.2576,0.22,0.93,1.0,2.0,1.0,2.0,1.0,22.0,33.0,33.0
1.0,0.0,0.0,0.0,0.2727,0.22,0.93,1.0,2.0,1.0,2.0,1.0,23.0,20.0,19.0
0.0,0.0,0.0,0.0,0.2727,0.22,0.93,1.0,2.0,1.0,3.0,1.0,0.0,3.0,3.0
1.0,0.0,0.0,0.1343,0.2273,0.22,0.93,1.0,3.0,1.0,3.0,1.0,1.0,7.0,6.0
0.0,0.0,0.0,0.1343,0.2273,0.22,0.93,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0
1.0,0.0,0.0,0.1343,0.2273,0.22,0.93,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0
0.0,0.0,0.0,0.0896,0.2576,0.22,0.93,1.0,2.0,1.0,3.0,1.0,5.0,7.0,7.0
0.0,0.0,0.0,0.0896,0.2576,0.22,0.93,1.0,2.0,1.0,3.0,1.0,6.0,32.0,32.0
1.0,0.0,0.0,0.1045,0.2576,0.24,0.92,1.0,2.0,1.0,3.0,1.0,7.0,90.0,89.0
1.0,0.0,0.0,0.1045,0.2576,0.24,0.93,1.0,2.0,1.0,3.0,1.0,8.0,197.0,196.0
2.0,0.0,0.0,0.1045,0.2576,0.24,0.93,1.0,2.0,1.0,3.0,1.0,9.0,109.0,107.0
1.0,0.0,0.0,0.1343,0.2727,0.26,0.93,1.0,2.0,1.0,3.0,1.0,10.0,47.0,46.0
5.0,0.0,0.0,0.0896,0.303,0.28,0.87,1.0,2.0,1.0,3.0,1.0,11.0,52.0,47.0
5.0,0.0,0.0,0.0896,0.3182,0.3,0.81,1.0,2.0,1.0,3.0,1.0,12.0,70.0,65.0
11.0,0.0,0.0,0.2836,0.4091,0.4,0.62,1.0,1.0,1.0,3.0,1.0,13.0,78.0,67.0
7.0,0.0,0.0,0.2537,0.4091,0.4,0.58,1.0,1.0,1.0,3.0,1.0,14.0,75.0,68.0
4.0,0.0,0.0,0.2836,0.4091,0.4,0.54,1.0,1.0,1.0,3.0,1.0,15.0,82.0,78.0
10.0,0.0,0.0,0.3881,0.3939,0.38,0.58,1.0,1.0,1.0,3.0,1.0,16.0,104.0,94.0
7.0,0.0,0.0,0.3284,0.3333,0.36,0.57,1.0,1.0,1.0,3.0,1.0,17.0,197.0,190.0
5.0,0.0,0.0,0.2836,0.3182,0.34,0.61,1.0,1.0,1.0,3.0,1.0,18.0,161.0,156.0
4.0,0.0,0.0,0.4179,0.2879,0.32,0.57,1.0,1.0,1.0,3.0,1.0,19.0,112.0,108.0
2.0,0.0,0.0,0.2985,0.303,0.32,0.49,1.0,1.0,1.0,3.0,1.0,20.0,76.0,74.0
4.0,0.0,0.0,0.4179,0.2879,0.32,0.49,1.0,1.0,1.0,3.0,1.0,21.0,59.0,55.0
6.0,0.0,0.0,0.1642,0.303,0.3,0.52,1.0,1.0,1.0,3.0,1.0,22.0,59.0,53.0
1.0,0.0,0.0,0.4627,0.2727,0.3,0.52,1.0,1.0,1.0,3.0,1.0,23.0,28.0,27.0
5.0,0.0,0.0,0.3881,0.2273,0.26,0.56,1.0,1.0,1.0,4.0,1.0,0.0,13.0,8.0
2.0,0.0,0.0,0.0,0.2727,0.26,0.56,1.0,1.0,1.0,4.0,1.0,1.0,5.0,3.0
0.0,0.0,0.0,0.0,0.2727,0.26,0.56,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0
0.0,0.0,0.0,0.1642,0.2576,0.26,0.56,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0
0.0,0.0,0.0,0.1642,0.2576,0.26,0.56,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0
0.0,0.0,0.0,0.2239,0.2273,0.24,0.6,1.0,1.0,1.0,4.0,1.0,5.0,6.0,6.0
0.0,0.0,0.0,0.2239,0.2121,0.22,0.6,1.0,1.0,1.0,4.0,1.0,6.0,35.0,35.0
1.0,0.0,0.0,0.2239,0.2121,0.22,0.55,1.0,1.0,1.0,4.0,1.0,7.0,101.0,100.0
2.0,0.0,0.0,0.2836,0.2121,0.22,0.55,1.0,1.0,1.0,4.0,1.0,8.0,249.0,247.0
3.0,0.0,0.0,0.2239,0.2273,0.24,0.52,1.0,2.0,1.0,4.0,1.0,9.0,143.0,140.0
1.0,0.0,0.0,0.2985,0.2273,0.26,0.48,1.0,1.0,1.0,4.0,1.0,10.0,57.0,56.0
5.0,0.0,0.0,0.1642,0.2727,0.28,0.45,1.0,2.0,1.0,4.0,1.0,11.0,68.0,63.0
7.0,0.0,0.0,0.0,0.3333,0.3,0.42,1.0,2.0,1.0,4.0,1.0,12.0,84.0,77.0
12.0,0.0,0.0,0.1045,0.2879,0.28,0.45,1.0,2.0,1.0,4.0,1.0,13.0,98.0,86.0
6.0,0.0,0.0,0.1343,0.303,0.3,0.45,1.0,2.0,1.0,4.0,1.0,14.0,81.0,75.0
8.0,0.0,0.0,0.194,0.3182,0.32,0.45,1.0,2.0,1.0,4.0,1.0,15.0,70.0,62.0
8.0,0.0,0.0,0.1343,0.303,0.3,0.49,1.0,2.0,1.0,4.0,1.0,16.0,91.0,83.0
8.0,0.0,0.0,0.1045,0.3182,0.3,0.49,1.0,2.0,1.0,4.0,1.0,17.0,215.0,207.0
1.0,0.0,0.0,0.194,0.2576,0.26,0.56,1.0,2.0,1.0,4.0,1.0,18.0,185.0,184.0
6.0,0.0,0.0,0.3284,0.2273,0.26,0.56,1.0,1.0,1.0,4.0,1.0,19.0,152.0,146.0
