temp,hum,weekday,yr,cnt,registered,season,hr,workingday,atemp,holiday,casual,weathersit,mnth,windspeed
0.2,0.4,1.0,0.0,74.0,70.0,1.0,16.0,1.0,0.2121,0.0,4.0,1.0,1.0,0.1343
0.2,0.4,1.0,0.0,178.0,174.0,1.0,17.0,1.0,0.2273,0.0,4.0,1.0,1.0,0.1045
0.2,0.4,1.0,0.0,155.0,154.0,1.0,18.0,1.0,0.197,0.0,1.0,1.0,1.0,0.2239
0.16,0.47,1.0,0.0,95.0,92.0,1.0,19.0,1.0,0.1667,0.0,3.0,1.0,1.0,0.1642
0.16,0.5,1.0,0.0,74.0,73.0,1.0,20.0,1.0,0.1667,0.0,1.0,1.0,1.0,0.1642
0.14,0.59,1.0,0.0,38.0,37.0,1.0,21.0,1.0,0.1364,0.0,1.0,1.0,1.0,0.194
0.14,0.59,1.0,0.0,24.0,22.0,1.0,22.0,1.0,0.1515,0.0,2.0,1.0,1.0,0.1642
0.14,0.59,1.0,0.0,18.0,18.0,1.0,23.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1642
0.14,0.59,2.0,0.0,12.0,10.0,1.0,0.0,1.0,0.1667,0.0,2.0,1.0,1.0,0.1045
0.14,0.59,2.0,0.0,3.0,3.0,1.0,1.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1642
0.16,0.55,2.0,0.0,3.0,3.0,1.0,2.0,1.0,0.1515,0.0,0.0,2.0,1.0,0.194
0.16,0.55,2.0,0.0,6.0,6.0,1.0,5.0,1.0,0.1818,0.0,0.0,2.0,1.0,0.1343
0.16,0.55,2.0,0.0,27.0,27.0,1.0,6.0,1.0,0.1818,0.0,0.0,2.0,1.0,0.1343
0.16,0.55,2.0,0.0,99.0,97.0,1.0,7.0,1.0,0.2273,0.0,2.0,2.0,1.0,0.0
0.18,0.51,2.0,0.0,217.0,214.0,1.0,8.0,1.0,0.2121,0.0,3.0,2.0,1.0,0.0896
0.18,0.51,2.0,0.0,130.0,127.0,1.0,9.0,1.0,0.197,0.0,3.0,2.0,1.0,0.1642
0.2,0.51,2.0,0.0,54.0,51.0,1.0,10.0,1.0,0.2121,0.0,3.0,2.0,1.0,0.1642
0.2,0.47,2.0,0.0,35.0,31.0,1.0,11.0,1.0,0.2121,0.0,4.0,2.0,1.0,0.1343
0.2,0.51,2.0,0.0,57.0,55.0,1.0,12.0,1.0,0.2273,0.0,2.0,2.0,1.0,0.1045
0.2,0.59,2.0,0.0,52.0,46.0,1.0,13.0,1.0,0.2273,0.0,6.0,2.0,1.0,0.0896
0.2,0.59,2.0,0.0,63.0,60.0,1.0,14.0,1.0,0.2273,0.0,3.0,2.0,1.0,0.0896
0.16,0.8,2.0,0.0,47.0,45.0,1.0,15.0,1.0,0.197,0.0,2.0,2.0,1.0,0.0896
0.16,0.86,2.0,0.0,76.0,72.0,1.0,16.0,1.0,0.1515,0.0,4.0,2.0,1.0,0.2239
0.16,0.86,2.0,0.0,136.0,130.0,1.0,17.0,1.0,0.1515,0.0,6.0,2.0,1.0,0.2239
0.16,0.93,2.0,0.0,95.0,94.0,1.0,18.0,1.0,0.1818,0.0,1.0,3.0,1.0,0.1045
0.16,0.93,2.0,0.0,51.0,51.0,1.0,19.0,1.0,0.2273,0.0,0.0,3.0,1.0,0.0
0.16,0.93,2.0,0.0,32.0,32.0,1.0,20.0,1.0,0.1515,0.0,0.0,3.0,1.0,0.194
0.16,0.86,2.0,0.0,20.0,20.0,1.0,21.0,1.0,0.197,0.0,0.0,3.0,1.0,0.0896
0.16,0.93,2.0,0.0,29.0,28.0,1.0,22.0,1.0,0.1818,0.0,1.0,3.0,1.0,0.1045
0.16,0.93,2.0,0.0,19.0,18.0,1.0,23.0,1.0,0.197,0.0,1.0,3.0,1.0,0.0896
0.16,0.86,3.0,0.0,7.0,7.0,1.0,0.0,1.0,0.197,0.0,0.0,2.0,1.0,0.0896
0.16,0.86,3.0,0.0,6.0,6.0,1.0,1.0,1.0,0.1818,0.0,0.0,2.0,1.0,0.1045
0.14,0.86,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1343
0.14,0.86,3.0,0.0,5.0,5.0,1.0,5.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1642
0.12,0.93,3.0,0.0,16.0,16.0,1.0,6.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1343
0.14,0.69,3.0,0.0,54.0,54.0,1.0,7.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1343
0.16,0.59,3.0,0.0,128.0,125.0,1.0,8.0,1.0,0.1667,0.0,3.0,1.0,1.0,0.1642
0.16,0.59,3.0,0.0,81.0,78.0,1.0,9.0,1.0,0.1364,0.0,3.0,1.0,1.0,0.3284
0.18,0.55,3.0,0.0,39.0,39.0,1.0,10.0,1.0,0.1818,0.0,0.0,1.0,1.0,0.2239
0.2,0.51,3.0,0.0,35.0,32.0,1.0,11.0,1.0,0.1818,0.0,3.0,1.0,1.0,0.3881
0.2,0.47,3.0,0.0,55.0,52.0,1.0,12.0,1.0,0.1515,0.0,3.0,1.0,1.0,0.5821
0.22,0.44,3.0,0.0,49.0,49.0,1.0,13.0,1.0,0.197,0.0,0.0,1.0,1.0,0.3582
0.2,0.47,3.0,0.0,44.0,44.0,1.0,14.0,1.0,0.1818,0.0,0.0,1.0,1.0,0.3284
0.2,0.47,3.0,0.0,49.0,48.0,1.0,15.0,1.0,0.1667,0.0,1.0,1.0,1.0,0.4179
0.22,0.44,3.0,0.0,68.0,63.0,1.0,16.0,1.0,0.197,0.0,5.0,1.0,1.0,0.3284
0.2,0.47,3.0,0.0,139.0,139.0,1.0,17.0,1.0,0.1818,0.0,0.0,1.0,1.0,0.3582
0.2,0.47,3.0,0.0,137.0,135.0,1.0,18.0,1.0,0.1515,0.0,2.0,1.0,1.0,0.5224
0.18,0.47,3.0,0.0,83.0,82.0,1.0,19.0,1.0,0.1515,0.0,1.0,1.0,1.0,0.4179
0.16,0.5,3.0,0.0,56.0,54.0,1.0,20.0,1.0,0.1364,0.0,2.0,1.0,1.0,0.3284
0.16,0.55,3.0,0.0,57.0,57.0,1.0,21.0,1.0,0.1364,0.0,0.0,1.0,1.0,0.3284
0.16,0.55,3.0,0.0,33.0,32.0,1.0,22.0,1.0,0.1212,0.0,1.0,1.0,1.0,0.4478
0.14,0.59,3.0,0.0,20.0,19.0,1.0,23.0,1.0,0.1061,0.0,1.0,1.0,1.0,0.4179
0.14,0.59,4.0,0.0,7.0,6.0,1.0,0.0,1.0,0.1212,0.0,1.0,1.0,1.0,0.2836
0.14,0.5,4.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.2836
0.14,0.5,4.0,0.0,2.0,2.0,1.0,2.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.3582
0.14,0.5,4.0,0.0,3.0,3.0,1.0,3.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.3284
0.14,0.5,4.0,0.0,4.0,4.0,1.0,4.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.2537
0.14,0.5,4.0,0.0,3.0,3.0,1.0,5.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.2985
0.12,0.54,4.0,0.0,28.0,28.0,1.0,6.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1343
0.12,0.54,4.0,0.0,72.0,72.0,1.0,7.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1343
0.14,0.5,4.0,0.0,202.0,197.0,1.0,8.0,1.0,0.1364,0.0,5.0,1.0,1.0,0.194
0.14,0.5,4.0,0.0,139.0,137.0,1.0,9.0,1.0,0.1212,0.0,2.0,1.0,1.0,0.3284
0.16,0.5,4.0,0.0,38.0,36.0,1.0,10.0,1.0,0.1364,0.0,2.0,2.0,1.0,0.3582
0.2,0.44,4.0,0.0,37.0,33.0,1.0,11.0,1.0,0.1667,0.0,4.0,2.0,1.0,0.4478
0.2,0.44,4.0,0.0,52.0,49.0,1.0,12.0,1.0,0.1667,0.0,3.0,1.0,1.0,0.4179
0.22,0.41,4.0,0.0,83.0,81.0,1.0,13.0,1.0,0.197,0.0,2.0,1.0,1.0,0.4478
0.22,0.41,4.0,0.0,42.0,39.0,1.0,14.0,1.0,0.197,0.0,3.0,1.0,1.0,0.3881
0.24,0.38,4.0,0.0,60.0,55.0,1.0,15.0,1.0,0.2121,0.0,5.0,1.0,1.0,0.2985
0.24,0.38,4.0,0.0,78.0,76.0,1.0,16.0,1.0,0.2121,0.0,2.0,1.0,1.0,0.3582
0.2,0.4,4.0,0.0,162.0,158.0,1.0,17.0,1.0,0.1818,0.0,4.0,1.0,1.0,0.2836
0.2,0.4,4.0,0.0,144.0,141.0,1.0,18.0,1.0,0.1818,0.0,3.0,1.0,1.0,0.3284
0.16,0.47,4.0,0.0,99.0,98.0,1.0,19.0,1.0,0.1515,0.0,1.0,1.0,1.0,0.2537
0.16,0.47,4.0,0.0,64.0,64.0,1.0,20.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.2239
0.14,0.46,4.0,0.0,40.0,40.0,1.0,21.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.2985
0.14,0.46,4.0,0.0,30.0,30.0,1.0,22.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.3284
0.12,0.5,4.0,0.0,15.0,14.0,1.0,23.0,1.0,0.1364,0.0,1.0,1.0,1.0,0.194
0.12,0.5,5.0,0.0,14.0,14.0,1.0,0.0,1.0,0.1364,0.0,0.0,1.0,1.0,0.194
0.1,0.54,5.0,0.0,5.0,5.0,1.0,1.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.1642
0.1,0.54,5.0,0.0,1.0,1.0,1.0,2.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.1343
0.1,0.54,5.0,0.0,1.0,1.0,1.0,3.0,1.0,0.1364,0.0,0.0,1.0,1.0,0.1045
0.1,0.54,5.0,0.0,8.0,8.0,1.0,5.0,1.0,0.1364,0.0,0.0,1.0,1.0,0.0896
0.1,0.54,5.0,0.0,17.0,17.0,1.0,6.0,1.0,0.1818,0.0,0.0,1.0,1.0,0.0
0.1,0.74,5.0,0.0,70.0,70.0,1.0,7.0,1.0,0.1212,0.0,0.0,1.0,1.0,0.1642
0.12,0.68,5.0,0.0,158.0,156.0,1.0,8.0,1.0,0.1667,0.0,2.0,1.0,1.0,0.0
0.14,0.69,5.0,0.0,117.0,117.0,1.0,9.0,1.0,0.1515,0.0,0.0,1.0,1.0,0.1343
0.18,0.55,5.0,0.0,44.0,40.0,1.0,10.0,1.0,0.1818,0.0,4.0,1.0,1.0,0.194
0.18,0.51,5.0,0.0,53.0,47.0,1.0,11.0,1.0,0.1667,0.0,6.0,1.0,1.0,0.2836
0.2,0.44,5.0,0.0,61.0,59.0,1.0,12.0,1.0,0.197,0.0,2.0,1.0,1.0,0.2537
0.22,0.37,5.0,0.0,77.0,73.0,1.0,13.0,1.0,0.197,0.0,4.0,1.0,1.0,0.3881
0.22,0.41,5.0,0.0,64.0,59.0,1.0,14.0,1.0,0.2121,0.0,5.0,1.0,1.0,0.2836
0.24,0.38,5.0,0.0,68.0,59.0,1.0,15.0,1.0,0.2424,0.0,9.0,1.0,1.0,0.1642
0.22,0.41,5.0,0.0,90.0,87.0,1.0,16.0,1.0,0.2424,0.0,3.0,1.0,1.0,0.1045
0.22,0.41,5.0,0.0,159.0,155.0,1.0,17.0,1.0,0.2273,0.0,4.0,1.0,1.0,0.1642
0.2,0.47,5.0,0.0,139.0,134.0,1.0,18.0,1.0,0.2576,0.0,5.0,1.0,1.0,0.0
0.16,0.59,5.0,0.0,92.0,89.0,1.0,19.0,1.0,0.197,0.0,3.0,1.0,1.0,0.0896
0.18,0.59,5.0,0.0,68.0,68.0,1.0,20.0,1.0,0.2424,0.0,0.0,1.0,1.0,0.0
0.16,0.69,5.0,0.0,52.0,48.0,1.0,21.0,1.0,0.2273,0.0,4.0,1.0,1.0,0.0
0.16,0.69,5.0,0.0,36.0,34.0,1.0,22.0,1.0,0.2273,0.0,2.0,2.0,1.0,0.0
0.18,0.55,5.0,0.0,27.0,26.0,1.0,23.0,1.0,0.2424,0.0,1.0,2.0,1.0,0.0
0.18,0.55,6.0,0.0,28.0,25.0,1.0,0.0,0.0,0.2424,0.0,3.0,1.0,1.0,0.0
0.16,0.59,6.0,0.0,20.0,18.0,1.0,1.0,0.0,0.197,0.0,2.0,2.0,1.0,0.0896
0.16,0.59,6.0,0.0,12.0,12.0,1.0,2.0,0.0,0.197,0.0,0.0,2.0,1.0,0.0896
0.16,0.59,6.0,0.0,8.0,7.0,1.0,3.0,0.0,0.2273,0.0,1.0,2.0,1.0,0.0
0.16,0.59,6.0,0.0,5.0,5.0,1.0,4.0,0.0,0.2273,0.0,0.0,2.0,1.0,0.0
0.16,0.59,6.0,0.0,1.0,1.0,1.0,5.0,0.0,0.2273,0.0,0.0,1.0,1.0,0.0
0.14,0.63,6.0,0.0,3.0,2.0,1.0,6.0,0.0,0.1667,0.0,1.0,1.0,1.0,0.1045
0.14,0.63,6.0,0.0,10.0,9.0,1.0,7.0,0.0,0.2121,0.0,1.0,1.0,1.0,0.0
0.14,0.63,6.0,0.0,23.0,22.0,1.0,8.0,0.0,0.1515,0.0,1.0,1.0,1.0,0.1343
0.16,0.64,6.0,0.0,33.0,31.0,1.0,9.0,0.0,0.1818,0.0,2.0,1.0,1.0,0.1343
0.18,0.59,6.0,0.0,59.0,57.0,1.0,10.0,0.0,0.197,0.0,2.0,1.0,1.0,0.1642
0.2,0.55,6.0,0.0,72.0,54.0,1.0,11.0,0.0,0.197,0.0,18.0,1.0,1.0,0.2239
0.24,0.48,6.0,0.0,89.0,74.0,1.0,12.0,0.0,0.2273,0.0,15.0,1.0,1.0,0.2239
0.28,0.38,6.0,0.0,101.0,80.0,1.0,13.0,0.0,0.2576,0.0,21.0,1.0,1.0,0.2985
0.3,0.39,6.0,0.0,118.0,92.0,1.0,14.0,0.0,0.2879,0.0,26.0,1.0,1.0,0.2836
0.32,0.36,6.0,0.0,129.0,108.0,1.0,15.0,0.0,0.3182,0.0,21.0,2.0,1.0,0.194
0.34,0.34,6.0,0.0,128.0,95.0,1.0,16.0,0.0,0.3333,0.0,33.0,2.0,1.0,0.194
0.32,0.36,6.0,0.0,83.0,54.0,1.0,17.0,0.0,0.303,0.0,29.0,2.0,1.0,0.2836
0.3,0.45,6.0,0.0,84.0,69.0,1.0,18.0,0.0,0.2879,0.0,15.0,2.0,1.0,0.2537
0.32,0.39,6.0,0.0,74.0,60.0,1.0,19.0,0.0,0.303,0.0,14.0,2.0,1.0,0.2537
0.32,0.39,6.0,0.0,41.0,35.0,1.0,20.0,0.0,0.303,0.0,6.0,2.0,1.0,0.2537
0.32,0.39,6.0,0.0,57.0,51.0,1.0,21.0,0.0,0.303,0.0,6.0,2.0,1.0,0.2239
0.3,0.42,6.0,0.0,26.0,26.0,1.0,22.0,0.0,0.3182,0.0,0.0,2.0,1.0,0.1045
0.3,0.45,6.0,0.0,44.0,39.0,1.0,23.0,0.0,0.2879,0.0,5.0,1.0,1.0,0.2836
0.26,0.56,0.0,0.0,39.0,33.0,1.0,0.0,0.0,0.303,0.0,6.0,1.0,1.0,0.0
0.26,0.56,0.0,0.0,23.0,19.0,1.0,1.0,0.0,0.2727,0.0,4.0,1.0,1.0,0.1343
0.26,0.56,0.0,0.0,16.0,13.0,1.0,2.0,0.0,0.2879,0.0,3.0,1.0,1.0,0.0896
0.22,0.69,0.0,0.0,15.0,6.0,1.0,3.0,0.0,0.2727,0.0,9.0,1.0,1.0,0.0
0.26,0.56,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.2576,0.0,0.0,1.0,1.0,0.1642
0.26,0.56,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.2576,0.0,1.0,2.0,1.0,0.1642
0.26,0.56,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.2576,0.0,0.0,2.0,1.0,0.1642
0.24,0.56,0.0,0.0,3.0,3.0,1.0,7.0,0.0,0.2121,0.0,0.0,2.0,1.0,0.2985
0.22,0.55,0.0,0.0,18.0,18.0,1.0,8.0,0.0,0.2121,0.0,0.0,1.0,1.0,0.2836
0.22,0.51,0.0,0.0,32.0,29.0,1.0,9.0,0.0,0.2121,0.0,3.0,1.0,1.0,0.2537
0.22,0.51,0.0,0.0,79.0,71.0,1.0,10.0,0.0,0.2121,0.0,8.0,1.0,1.0,0.2836
0.24,0.44,0.0,0.0,93.0,70.0,1.0,11.0,0.0,0.2273,0.0,23.0,1.0,1.0,0.2537
0.24,0.41,0.0,0.0,104.0,75.0,1.0,12.0,0.0,0.2121,0.0,29.0,1.0,1.0,0.2836
0.26,0.35,0.0,0.0,118.0,95.0,1.0,13.0,0.0,0.2273,0.0,23.0,1.0,1.0,0.2985
0.28,0.36,0.0,0.0,91.0,69.0,1.0,14.0,0.0,0.2727,0.0,22.0,1.0,1.0,0.2537
0.26,0.38,0.0,0.0,113.0,78.0,1.0,15.0,0.0,0.2424,0.0,35.0,1.0,1.0,0.2537
0.24,0.38,0.0,0.0,99.0,77.0,1.0,16.0,0.0,0.2273,0.0,22.0,1.0,1.0,0.2239
0.22,0.37,0.0,0.0,105.0,82.0,1.0,17.0,0.0,0.2121,0.0,23.0,1.0,1.0,0.2537
0.2,0.4,0.0,0.0,67.0,56.0,1.0,18.0,0.0,0.2121,0.0,11.0,1.0,1.0,0.1642
0.18,0.47,0.0,0.0,61.0,47.0,1.0,19.0,0.0,0.197,0.0,14.0,1.0,1.0,0.1343
0.18,0.47,0.0,0.0,57.0,50.0,1.0,20.0,0.0,0.197,0.0,7.0,1.0,1.0,0.1642
0.18,0.51,0.0,0.0,28.0,22.0,1.0,21.0,0.0,0.197,0.0,6.0,1.0,1.0,0.1642
0.2,0.49,0.0,0.0,21.0,19.0,1.0,22.0,0.0,0.2121,0.0,2.0,2.0,1.0,0.1343
0.2,0.4,0.0,0.0,18.0,18.0,1.0,23.0,0.0,0.2273,0.0,0.0,2.0,1.0,0.1045
0.2,0.47,1.0,0.0,17.0,16.0,1.0,0.0,0.0,0.197,1.0,1.0,2.0,1.0,0.2239
0.2,0.44,1.0,0.0,16.0,15.0,1.0,1.0,0.0,0.197,1.0,1.0,2.0,1.0,0.194
0.18,0.43,1.0,0.0,8.0,8.0,1.0,2.0,0.0,0.1667,1.0,0.0,2.0,1.0,0.2537
0.18,0.43,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.1818,1.0,0.0,2.0,1.0,0.194
0.18,0.43,1.0,0.0,3.0,2.0,1.0,4.0,0.0,0.197,1.0,1.0,2.0,1.0,0.1343
0.18,0.43,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.197,1.0,0.0,2.0,1.0,0.1642
0.18,0.43,1.0,0.0,5.0,5.0,1.0,6.0,0.0,0.1818,1.0,0.0,2.0,1.0,0.194
0.16,0.5,1.0,0.0,13.0,9.0,1.0,7.0,0.0,0.1818,1.0,4.0,2.0,1.0,0.1343
0.16,0.47,1.0,0.0,33.0,30.0,1.0,8.0,0.0,0.1515,1.0,3.0,2.0,1.0,0.2239
0.16,0.47,1.0,0.0,47.0,39.0,1.0,9.0,0.0,0.1515,1.0,8.0,2.0,1.0,0.2239
0.16,0.5,1.0,0.0,57.0,50.0,1.0,10.0,0.0,0.1515,1.0,7.0,2.0,1.0,0.2537
0.16,0.55,1.0,0.0,64.0,55.0,1.0,11.0,0.0,0.1515,1.0,9.0,2.0,1.0,0.194
0.18,0.47,1.0,0.0,80.0,70.0,1.0,12.0,0.0,0.197,1.0,10.0,2.0,1.0,0.1343
0.18,0.47,1.0,0.0,93.0,80.0,1.0,13.0,0.0,0.197,1.0,13.0,2.0,1.0,0.1343
0.18,0.43,1.0,0.0,86.0,74.0,1.0,14.0,0.0,0.2121,1.0,12.0,2.0,1.0,0.1045
0.2,0.47,1.0,0.0,93.0,72.0,1.0,15.0,0.0,0.2121,1.0,21.0,2.0,1.0,0.1642
0.2,0.47,1.0,0.0,82.0,76.0,1.0,16.0,0.0,0.2121,1.0,6.0,2.0,1.0,0.1642
0.2,0.51,1.0,0.0,71.0,67.0,1.0,17.0,0.0,0.197,1.0,4.0,1.0,1.0,0.194
0.18,0.55,1.0,0.0,92.0,85.0,1.0,18.0,0.0,0.1667,1.0,7.0,2.0,1.0,0.2537
0.18,0.59,1.0,0.0,60.0,58.0,1.0,19.0,0.0,0.1818,1.0,2.0,3.0,1.0,0.194
0.16,0.8,1.0,0.0,33.0,29.0,1.0,20.0,0.0,0.1515,1.0,4.0,3.0,1.0,0.194
0.16,0.8,1.0,0.0,27.0,24.0,1.0,21.0,0.0,0.1515,1.0,3.0,3.0,1.0,0.194
0.14,0.93,1.0,0.0,13.0,13.0,1.0,22.0,0.0,0.1212,1.0,0.0,3.0,1.0,0.2537
0.16,0.86,1.0,0.0,4.0,3.0,1.0,23.0,0.0,0.1364,1.0,1.0,3.0,1.0,0.2836
0.2,0.86,2.0,0.0,3.0,3.0,1.0,12.0,1.0,0.1818,0.0,0.0,2.0,1.0,0.3284
0.2,0.86,2.0,0.0,22.0,22.0,1.0,13.0,1.0,0.197,0.0,0.0,2.0,1.0,0.2239
0.22,0.8,2.0,0.0,28.0,26.0,1.0,14.0,1.0,0.2273,0.0,2.0,2.0,1.0,0.1642
0.22,0.87,2.0,0.0,35.0,32.0,1.0,15.0,1.0,0.2273,0.0,3.0,2.0,1.0,0.1642
0.22,0.87,2.0,0.0,61.0,61.0,1.0,16.0,1.0,0.2273,0.0,0.0,2.0,1.0,0.194
0.22,0.82,2.0,0.0,125.0,124.0,1.0,17.0,1.0,0.2273,0.0,1.0,2.0,1.0,0.194
0.22,0.8,2.0,0.0,133.0,132.0,1.0,18.0,1.0,0.2273,0.0,1.0,2.0,1.0,0.1642
0.22,0.8,2.0,0.0,99.0,98.0,1.0,19.0,1.0,0.2273,0.0,1.0,2.0,1.0,0.1343
0.22,0.87,2.0,0.0,83.0,83.0,1.0,20.0,1.0,0.2727,0.0,0.0,2.0,1.0,0.0
0.22,0.93,2.0,0.0,41.0,41.0,1.0,21.0,1.0,0.2424,0.0,0.0,2.0,1.0,0.1045
0.22,0.93,2.0,0.0,33.0,33.0,1.0,22.0,1.0,0.2576,0.0,0.0,2.0,1.0,0.0896
0.22,0.93,2.0,0.0,20.0,19.0,1.0,23.0,1.0,0.2727,0.0,1.0,2.0,1.0,0.0
0.22,0.93,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.2727,0.0,0.0,2.0,1.0,0.0
0.22,0.93,3.0,0.0,7.0,6.0,1.0,1.0,1.0,0.2273,0.0,1.0,3.0,1.0,0.1343
0.22,0.93,3.0,0.0,3.0,3.0,1.0,2.0,1.0,0.2273,0.0,0.0,3.0,1.0,0.1343
0.22,0.93,3.0,0.0,2.0,1.0,1.0,4.0,1.0,0.2273,0.0,1.0,3.0,1.0,0.1343
0.22,0.93,3.0,0.0,7.0,7.0,1.0,5.0,1.0,0.2576,0.0,0.0,2.0,1.0,0.0896
0.22,0.93,3.0,0.0,32.0,32.0,1.0,6.0,1.0,0.2576,0.0,0.0,2.0,1.0,0.0896
0.24,0.92,3.0,0.0,90.0,89.0,1.0,7.0,1.0,0.2576,0.0,1.0,2.0,1.0,0.1045
0.24,0.93,3.0,0.0,197.0,196.0,1.0,8.0,1.0,0.2576,0.0,1.0,2.0,1.0,0.1045
0.24,0.93,3.0,0.0,109.0,107.0,1.0,9.0,1.0,0.2576,0.0,2.0,2.0,1.0,0.1045
0.26,0.93,3.0,0.0,47.0,46.0,1.0,10.0,1.0,0.2727,0.0,1.0,2.0,1.0,0.1343
0.28,0.87,3.0,0.0,52.0,47.0,1.0,11.0,1.0,0.303,0.0,5.0,2.0,1.0,0.0896
0.3,0.81,3.0,0.0,70.0,65.0,1.0,12.0,1.0,0.3182,0.0,5.0,2.0,1.0,0.0896
0.4,0.62,3.0,0.0,78.0,67.0,1.0,13.0,1.0,0.4091,0.0,11.0,1.0,1.0,0.2836
0.4,0.58,3.0,0.0,75.0,68.0,1.0,14.0,1.0,0.4091,0.0,7.0,1.0,1.0,0.2537
0.4,0.54,3.0,0.0,82.0,78.0,1.0,15.0,1.0,0.4091,0.0,4.0,1.0,1.0,0.2836
0.38,0.58,3.0,0.0,104.0,94.0,1.0,16.0,1.0,0.3939,0.0,10.0,1.0,1.0,0.3881
0.36,0.57,3.0,0.0,197.0,190.0,1.0,17.0,1.0,0.3333,0.0,7.0,1.0,1.0,0.3284
0.34,0.61,3.0,0.0,161.0,156.0,1.0,18.0,1.0,0.3182,0.0,5.0,1.0,1.0,0.2836
0.32,0.57,3.0,0.0,112.0,108.0,1.0,19.0,1.0,0.2879,0.0,4.0,1.0,1.0,0.4179
0.32,0.49,3.0,0.0,76.0,74.0,1.0,20.0,1.0,0.303,0.0,2.0,1.0,1.0,0.2985
0.32,0.49,3.0,0.0,59.0,55.0,1.0,21.0,1.0,0.2879,0.0,4.0,1.0,1.0,0.4179
0.3,0.52,3.0,0.0,59.0,53.0,1.0,22.0,1.0,0.303,0.0,6.0,1.0,1.0,0.1642
0.3,0.52,3.0,0.0,28.0,27.0,1.0,23.0,1.0,0.2727,0.0,1.0,1.0,1.0,0.4627
0.26,0.56,4.0,0.0,13.0,8.0,1.0,0.0,1.0,0.2273,0.0,5.0,1.0,1.0,0.3881
0.26,0.56,4.0,0.0,5.0,3.0,1.0,1.0,1.0,0.2727,0.0,2.0,1.0,1.0,0.0
0.26,0.56,4.0,0.0,2.0,2.0,1.0,2.0,1.0,0.2727,0.0,0.0,1.0,1.0,0.0
0.26,0.56,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.2576,0.0,0.0,1.0,1.0,0.1642
0.26,0.56,4.0,0.0,1.0,1.0,1.0,4.0,1.0,0.2576,0.0,0.0,1.0,1.0,0.1642
0.24,0.6,4.0,0.0,6.0,6.0,1.0,5.0,1.0,0.2273,0.0,0.0,1.0,1.0,0.2239
0.22,0.6,4.0,0.0,35.0,35.0,1.0,6.0,1.0,0.2121,0.0,0.0,1.0,1.0,0.2239
0.22,0.55,4.0,0.0,101.0,100.0,1.0,7.0,1.0,0.2121,0.0,1.0,1.0,1.0,0.2239
0.22,0.55,4.0,0.0,249.0,247.0,1.0,8.0,1.0,0.2121,0.0,2.0,1.0,1.0,0.2836
0.24,0.52,4.0,0.0,143.0,140.0,1.0,9.0,1.0,0.2273,0.0,3.0,2.0,1.0,0.2239
0.26,0.48,4.0,0.0,57.0,56.0,1.0,10.0,1.0,0.2273,0.0,1.0,1.0,1.0,0.2985
0.28,0.45,4.0,0.0,68.0,63.0,1.0,11.0,1.0,0.2727,0.0,5.0,2.0,1.0,0.1642
0.3,0.42,4.0,0.0,84.0,77.0,1.0,12.0,1.0,0.3333,0.0,7.0,2.0,1.0,0.0
0.28,0.45,4.0,0.0,98.0,86.0,1.0,13.0,1.0,0.2879,0.0,12.0,2.0,1.0,0.1045
0.3,0.45,4.0,0.0,81.0,75.0,1.0,14.0,1.0,0.303,0.0,6.0,2.0,1.0,0.1343
0.32,0.45,4.0,0.0,70.0,62.0,1.0,15.0,1.0,0.3182,0.0,8.0,2.0,1.0,0.194
0.3,0.49,4.0,0.0,91.0,83.0,1.0,16.0,1.0,0.303,0.0,8.0,2.0,1.0,0.1343
0.3,0.49,4.0,0.0,215.0,207.0,1.0,17.0,1.0,0.3182,0.0,8.0,2.0,1.0,0.1045
0.26,0.56,4.0,0.0,185.0,184.0,1.0,18.0,1.0,0.2576,0.0,1.0,2.0,1.0,0.194
0.26,0.56,4.0,0.0,152.0,146.0,1.0,19.0,1.0,0.2273,0.0,6.0,1.0,1.0,0.3284
