fDist,fLength,fWidth,fAlpha,fSize,fConc,fConc1,fM3Trans,fAsym,fM3Long,class
142.487,29.4259,17.0431,45.059,2.4526,0.3633,0.2028,8.1478,-14.6546,-15.5914,g
169.123,40.749,26.1492,8.364,3.2122,0.1933,0.1009,8.9177,29.9765,-24.5987,g
90.7788,33.8898,17.6924,6.891,2.9647,0.3026,0.1719,7.6886,13.8792,25.8841,g
318.342,85.6478,20.1038,0.7472,3.3537,0.2719,0.2004,-19.4233,-43.2684,61.6568,g
207.058,21.4944,10.4204,14.8311,2.2304,0.5588,0.3088,-8.5553,-4.4301,16.7152,g
131.396,35.9225,14.7049,2.969,2.5224,0.3093,0.1607,12.4547,-5.9833,-17.4181,g
156.407,38.5491,19.1817,7.8488,3.0384,0.2947,0.1515,-7.9478,-2.0615,27.1747,g
197.379,32.0949,13.4114,14.233,2.6915,0.4049,0.237,6.6499,40.987,17.3007,g
143.347,29.9358,23.5957,39.0829,2.7427,0.302,0.1691,-14.6917,21.8132,13.6714,g
68.9708,24.8738,19.3399,31.2269,2.7675,0.3194,0.1648,-11.409,24.2257,-13.6964,g
225.093,13.1469,10.548,27.3603,2.2467,0.7819,0.4788,10.6172,-13.3907,-4.7953,g
122.76,23.6426,0.0,0.0,2.3149,0.7312,0.3705,0.0,2.7603,-12.9376,g
53.5635,36.2124,9.5335,27.4653,2.3838,0.3884,0.1963,-5.3397,-22.2515,-24.4503,g
183.056,31.3143,18.0536,1.6985,2.873,0.284,0.1721,12.6812,1.2051,14.7875,g
286.451,80.0634,31.6829,0.57,3.7285,0.1104,0.0556,-12.4444,30.1971,73.1529,g
214.16,45.5567,16.8422,3.378,2.9263,0.2749,0.1404,-10.3577,33.8612,24.1014,g
205.635,20.5056,12.823,1.701,2.3531,0.51,0.2683,8.7369,9.9865,14.0662,g
279.442,88.6611,23.5917,0.71,3.3842,0.1866,0.0981,11.0464,41.6122,91.629,g
118.458,23.8669,15.7684,20.646,2.639,0.4271,0.2514,-11.9383,-16.3651,-17.0472,g
232.553,29.669,19.4103,12.24,2.5521,0.4011,0.223,-13.4138,-22.4237,-21.0367,g
93.2392,32.4734,11.2154,6.915,2.7271,0.4799,0.3008,-10.7728,15.6316,30.4684,g
291.833,91.9495,29.2949,4.1635,3.3654,0.2233,0.1416,22.0904,-48.1293,43.1926,g
214.847,48.6413,19.3526,11.287,2.8048,0.2978,0.1654,14.8701,37.0506,20.0806,g
164.163,12.691,11.6996,79.5407,2.0233,0.7109,0.3839,10.1028,15.6692,-8.7521,g
168.656,23.2097,19.4279,24.8586,2.7251,0.3823,0.2269,-7.0757,11.7908,20.3361,g
168.887,43.1149,20.6045,2.4098,2.9609,0.2615,0.1537,5.8435,38.0039,23.6864,g
30.8191,34.3373,16.4943,48.259,2.8109,0.3246,0.1862,-12.3771,-2.201,-29.0313,g
93.8376,50.1872,27.6518,17.073,3.4718,0.1859,0.096,-10.5164,14.543,53.802,g
189.616,43.9615,20.2437,6.846,3.1313,0.2092,0.109,14.3218,-27.2263,-20.6041,g
190.772,24.598,12.202,8.0075,2.5955,0.4492,0.2297,5.8666,-16.8541,-16.6278,g
188.205,40.9468,18.4822,3.655,2.7882,0.2492,0.1278,-8.7772,8.9986,-21.5671,g
182.24,33.1959,11.5356,6.484,2.6289,0.4324,0.2902,9.2649,25.683,27.794,g
166.058,35.5524,15.3608,13.69,2.7945,0.3579,0.1806,6.9349,-10.5469,22.0225,g
145.226,18.1069,10.398,45.778,2.2788,0.6158,0.3447,-4.8388,21.4803,11.3674,g
184.927,23.3353,20.2994,29.1324,2.6721,0.3298,0.1755,7.5957,-19.4629,-17.4883,g
228.486,31.8025,12.3285,9.822,2.3502,0.3929,0.2076,-10.7083,-15.7609,-6.2242,g
104.52,19.8547,11.7229,42.523,2.4807,0.6017,0.3851,-5.3479,-4.6572,13.4459,g
206.648,72.7983,23.2986,7.4414,3.3429,0.1589,0.0815,12.2292,46.2421,59.0347,g
130.658,18.0762,11.9477,20.997,2.4464,0.5868,0.3989,-11.3148,3.1824,-10.1699,g
174.422,19.6908,9.72,25.149,2.3054,0.5792,0.3243,3.0192,-24.1813,-9.5954,g
246.786,92.3205,31.3727,2.0919,3.0948,0.1704,0.0993,-17.7369,96.7367,-55.23,g
165.641,18.9658,7.402,76.0739,2.1414,0.7798,0.4585,-3.4053,-3.1037,8.6013,g
119.196,38.525,28.8308,2.3112,3.0257,0.2375,0.1513,-18.0274,15.7854,11.6545,g
371.095,109.37,7.2912,0.589,2.4116,0.6705,0.3973,5.8806,-50.3473,-90.9952,g
189.763,31.0208,10.3206,8.2969,2.5218,0.5444,0.2992,-7.8747,-37.1024,-15.7849,g
71.4024,37.6758,25.6146,20.1948,3.6018,0.2457,0.1335,-12.2202,19.5589,28.2246,g
178.712,68.6967,24.7983,3.4614,3.1733,0.1858,0.0996,23.1282,19.6607,76.9693,g
173.349,22.7946,17.6215,37.2132,2.2889,0.473,0.2442,-12.0047,-25.018,-12.1896,g
235.075,72.912,10.4211,9.402,2.6693,0.394,0.2131,4.8373,20.5709,77.5674,g
300.163,74.1464,20.7143,4.802,2.7348,0.2799,0.1427,19.484,-31.1356,53.6291,g
265.076,58.4387,17.4136,3.1218,2.9342,0.2641,0.139,16.8556,82.5458,42.7297,g
222.286,62.1547,22.8527,3.4278,3.4072,0.1805,0.0949,11.8992,-15.0925,43.1847,g
194.863,18.7703,10.0147,50.86,2.4031,0.6166,0.3577,-4.6444,21.682,11.9557,g
80.7012,24.1417,18.2322,89.2231,2.7853,0.3885,0.2287,3.5891,3.201,-13.1804,g
297.823,85.4576,31.2369,2.245,3.2899,0.1354,0.0746,-16.7292,-64.0511,50.385,g
211.699,54.2845,17.4844,1.7076,2.6217,0.4683,0.2927,-16.2378,-14.1093,-62.4836,g
50.7506,19.7692,15.8392,83.8778,2.6821,0.5489,0.3274,11.4315,-19.1665,-15.8836,g
87.5154,20.6147,7.1962,25.643,2.1414,0.722,0.3646,-5.857,2.3508,-10.1138,g
295.812,53.6832,18.8762,0.803,2.8048,0.3777,0.1904,14.2476,-33.6288,-22.3987,g
230.846,108.261,35.2459,1.873,3.9109,0.0908,0.0479,18.3796,50.724,90.2158,g
209.056,64.713,25.9065,1.569,3.5062,0.1649,0.0881,-9.7075,22.1605,56.6713,g
122.622,63.6676,17.6143,20.872,2.5877,0.3256,0.1718,10.6671,45.3996,63.7663,g
92.7215,49.8142,14.8314,14.103,2.372,0.5096,0.2781,10.8811,-46.6986,-30.2335,g
223.254,47.4667,17.912,11.762,2.7181,0.3502,0.2172,-11.3089,57.3802,33.9482,g
225.89,41.504,21.5189,12.8677,2.6794,0.249,0.1496,17.9862,-40.125,-31.0859,g
180.522,47.1637,19.347,7.132,2.9363,0.2606,0.143,-6.9531,30.0344,40.5783,g
253.993,70.6596,30.9809,11.138,3.1274,0.1529,0.0764,12.3933,-77.6508,48.7238,g
261.59,66.5662,28.6046,0.4,3.5894,0.1552,0.0779,20.895,35.167,40.3408,g
107.15,28.3371,24.9896,7.208,2.968,0.3337,0.19,-15.7731,27.1233,22.0479,g
252.365,53.7088,16.6628,11.677,2.8695,0.2984,0.1668,-12.9033,20.2522,53.7607,g
340.809,79.7124,35.2208,2.129,3.3244,0.2914,0.1708,-18.2423,10.1771,-28.5291,g
154.642,30.251,13.6492,2.103,2.6946,0.3495,0.1768,-9.1995,-1.3097,17.8866,g
228.28,20.7708,16.7921,72.2425,2.5815,0.4404,0.2267,14.5851,6.1544,11.5784,g
183.708,27.1848,14.0718,47.377,2.4893,0.4052,0.2188,7.5929,-17.8425,14.9077,g
325.446,66.8289,20.5976,5.1606,2.8979,0.3896,0.1967,-22.971,-96.7076,-28.5553,g
151.76,35.8341,21.9779,6.11,2.7864,0.2649,0.148,17.1248,21.3774,-18.5377,g
193.871,57.8911,22.2757,8.217,2.8497,0.2346,0.1435,14.4477,88.1908,-36.4026,g
171.784,62.7644,25.1345,4.1234,3.7026,0.1807,0.1001,-10.954,34.1638,64.2319,g
160.596,30.3706,22.2166,6.7334,3.0177,0.3005,0.1531,9.9684,-18.1745,-15.7373,g
94.5324,23.3751,12.5305,33.8435,2.3243,0.5924,0.3104,-7.8915,28.3051,4.9827,g
170.111,101.178,26.3345,3.1693,3.1982,0.152,0.0763,17.8454,58.0917,109.953,g
254.953,39.2852,14.4233,11.679,2.7396,0.3461,0.1812,-4.512,47.5036,37.0007,g
105.064,12.7592,11.6189,1.2142,2.2162,0.7234,0.3678,-11.5795,15.1407,-4.8943,g
238.184,34.2513,17.3507,4.939,2.7202,0.2762,0.1514,11.951,-16.3295,-18.29,g
114.905,23.2118,10.7747,7.755,2.2455,0.5568,0.304,-10.2216,-23.5159,-19.3164,g
149.596,43.0546,19.9313,12.089,2.5676,0.2625,0.1475,10.863,-9.9563,30.6469,g
151.372,20.7417,15.2144,16.395,2.4669,0.4573,0.2406,-8.5521,2.6314,-10.302,g
206.474,22.3238,11.6049,18.82,2.5231,0.4888,0.2504,-11.5998,28.8057,10.4378,g
270.704,79.6309,30.9289,2.3084,3.466,0.1556,0.0788,18.1939,73.8548,71.5445,g
65.1353,32.9957,12.5757,71.066,2.4175,0.5507,0.327,-10.0969,20.9195,26.5732,g
196.59,60.012,19.0335,11.1868,2.9398,0.2389,0.1327,-13.7127,63.7436,29.51,g
182.494,26.1033,19.74,5.4609,2.7657,0.3105,0.1827,-11.0293,0.2545,-7.5265,g
147.6,40.0436,29.8364,1.6058,3.3093,0.1673,0.0881,-18.7429,43.8255,22.922,g
170.615,18.8932,15.3311,14.71,2.4822,0.5239,0.3245,-9.6919,3.915,-16.1011,g
66.8513,43.9241,10.9225,21.329,2.7202,0.381,0.2486,10.0655,-10.3197,-22.4855,g
126.2,23.6577,9.8458,26.831,2.243,0.5657,0.3,10.2052,-32.3346,16.0048,g
30.4329,28.4739,21.2686,25.431,2.6862,0.2945,0.1637,-16.0947,26.7542,12.1834,g
256.658,70.0225,26.4199,3.902,3.3192,0.1654,0.087,14.111,-74.3157,60.8729,g
202.542,72.7908,23.7428,4.2311,3.5405,0.1803,0.0903,15.0871,34.9796,74.514,g
129.373,30.5807,12.704,0.0648,2.2253,0.5298,0.2827,-4.5491,-19.9214,-13.3648,g
177.42,35.086,19.428,11.3154,3.1159,0.2688,0.1673,-5.0981,-10.5013,20.5008,g
220.319,31.3015,12.9583,7.923,2.4616,0.418,0.2228,-6.6409,39.4292,16.4468,g
67.7852,25.7334,16.1706,49.1483,2.7316,0.4527,0.2792,-0.9389,6.2344,22.7043,g
211.998,19.6633,9.2678,81.0899,2.2304,0.6176,0.4147,2.7477,-20.4804,-14.1482,g
277.779,42.7735,24.0127,13.269,2.7447,0.2646,0.1485,-23.4385,-27.2832,-27.861,g
185.734,23.9467,14.5395,60.493,2.634,0.446,0.2404,-8.6566,-18.8146,12.5722,g
220.166,37.6122,14.3011,28.521,2.7404,0.3345,0.1918,10.0353,6.1052,21.3123,g
185.545,22.241,8.9672,32.6097,2.2529,0.6536,0.338,9.4599,0.7829,10.3637,g
187.61,27.506,17.6938,3.3162,2.7263,0.338,0.1775,-11.2782,-28.9954,12.4763,g
168.833,21.1305,12.5141,81.2274,2.4057,0.4676,0.2534,-10.1223,-26.9401,-12.1122,g
173.972,27.515,14.227,8.977,2.6196,0.4034,0.2197,9.1943,-14.2964,-16.8821,g
196.962,31.5473,16.5484,10.6245,2.5993,0.3371,0.2,11.3766,-1.0313,-21.8471,g
185.565,18.0693,9.6759,84.2593,2.3598,0.7162,0.3996,6.8677,-19.5487,-12.7659,g
232.656,67.9187,18.5575,9.654,2.9001,0.2605,0.1479,15.8403,-0.1913,29.7202,g
213.389,27.8546,16.5647,4.1367,2.882,0.4173,0.2277,9.745,-12.7839,-19.3784,g
237.432,81.8495,36.8892,16.194,2.772,0.2604,0.1513,24.6676,-98.2812,25.5609,g
212.326,23.4123,14.7674,39.4624,2.4997,0.4684,0.2927,-13.7075,8.6813,14.9779,g
321.541,70.2288,28.4154,1.562,3.1828,0.2553,0.1506,-19.9625,-19.6781,65.1319,g
112.276,34.1392,18.3298,13.7301,2.5599,0.3994,0.2576,-9.5372,33.6157,16.5571,g
194.115,29.0976,15.3475,36.077,2.6243,0.3919,0.2458,11.7229,12.7534,6.2127,g
162.78,29.4748,14.7801,10.721,2.8264,0.3743,0.1887,11.1788,-19.2304,-15.1459,g
131.992,38.941,22.4191,13.913,3.2844,0.2234,0.1265,-13.0111,23.2233,27.294,g
100.45,20.8484,12.248,68.6674,2.437,0.5082,0.2797,-9.4669,-26.4809,-10.5577,g
243.888,88.0174,21.6106,6.986,3.2456,0.1823,0.0934,2.3756,77.0907,78.2005,g
206.842,59.0112,26.2465,1.8811,3.5361,0.1691,0.0921,-17.2875,48.3117,45.5126,g
267.36,79.539,22.7182,1.6851,3.4649,0.1793,0.0931,-11.0191,21.7908,75.6075,g
244.643,106.364,49.748,0.624,4.3237,0.0584,0.0301,-23.9498,10.6809,83.0956,g
94.4528,34.9792,22.7377,4.075,3.0222,0.247,0.1363,16.9388,4.3277,13.4747,g
217.134,12.4899,11.9789,45.6611,2.1688,0.6915,0.3559,10.5907,15.9987,-8.5835,g
233.588,55.8434,21.4546,5.4306,3.2007,0.2123,0.1169,9.9968,-27.225,-27.5871,g
153.897,68.7354,20.5108,9.3666,2.9251,0.2175,0.1182,-11.3574,46.1909,45.2258,g
198.596,64.5226,14.9087,0.47,2.5557,0.3115,0.1878,-7.4207,79.1655,-40.6169,g
135.206,31.5737,19.7566,29.603,2.6258,0.3006,0.155,12.28,14.159,-5.5612,g
177.974,38.3448,14.1032,0.1899,2.8238,0.3781,0.2093,-5.8822,40.6911,26.0716,g
256.048,37.7253,16.6038,15.834,2.7716,0.2758,0.1497,7.8238,19.6874,33.9511,g
57.7037,26.7751,18.1128,66.0281,2.6556,0.4199,0.2155,-11.7582,19.1387,14.3378,g
97.1445,33.0776,12.6328,29.307,2.5126,0.3963,0.2473,-7.7522,12.1478,-23.3928,g
124.56,42.1712,11.9324,10.7626,2.4829,0.4539,0.2418,-9.1849,45.024,17.3649,g
204.926,67.2302,17.0296,13.9446,2.9664,0.2896,0.1486,10.6782,-126.614,59.9437,g
122.613,62.3261,18.0596,73.9247,2.7574,0.3217,0.1705,7.7899,60.5019,49.8049,g
245.152,63.7006,19.4801,8.519,3.2033,0.2549,0.1362,-11.9541,65.4462,46.0652,g
98.7117,36.852,25.1337,8.877,3.0052,0.2184,0.1131,6.2066,19.2474,29.5049,g
148.485,38.7558,15.7457,3.952,2.8041,0.3108,0.1562,-9.8638,40.2922,14.8127,g
154.146,57.7702,19.8409,6.527,3.146,0.2272,0.1504,-4.8554,33.752,43.2779,g
230.344,88.5562,23.4657,0.8794,3.6856,0.1452,0.0851,10.4241,74.4441,72.9694,g
167.026,41.745,19.728,1.2137,3.1065,0.2504,0.1475,11.3817,36.2267,34.9348,g
206.442,17.2692,11.1405,40.0799,2.2504,0.5562,0.3118,5.3486,1.2627,-6.3159,g
202.634,23.1041,16.8594,21.8327,2.4281,0.4216,0.2146,10.5502,-15.7757,-11.8597,g
151.136,35.315,16.4057,5.231,2.6871,0.3145,0.1799,-9.4979,44.3245,29.9203,g
192.529,30.7339,13.3786,4.661,2.5484,0.4583,0.3098,-12.3432,-17.5294,-25.4043,g
264.805,46.3706,21.9331,2.447,2.9206,0.3109,0.1603,-13.6362,26.5122,32.6991,g
180.709,47.0893,20.5962,2.621,2.9763,0.1911,0.0956,-7.5246,13.9659,39.1249,g
132.292,19.7221,15.8656,31.983,2.6248,0.5196,0.3096,-13.2124,7.4801,13.3605,g
130.225,32.9203,27.2356,13.181,3.2348,0.2679,0.1401,-17.264,13.4766,28.0548,g
96.3967,31.4417,19.7318,27.914,2.9827,0.333,0.1722,10.6866,23.7303,21.7099,g
201.848,77.8088,24.8816,19.558,3.233,0.1901,0.1108,-10.7477,67.6469,77.1651,g
335.801,71.9672,29.0411,2.8019,3.4757,0.2371,0.1339,-17.0144,-26.1392,61.4417,g
162.335,37.4443,24.6122,7.341,3.0257,0.2667,0.1447,-18.7103,6.9242,27.5978,g
192.106,94.8276,37.9939,1.024,4.0896,0.0905,0.0506,22.9415,10.1907,86.3984,g
78.4666,38.0902,23.3226,25.6015,3.2331,0.2619,0.1535,-13.6954,30.0035,27.8475,g
234.602,27.1239,17.6472,16.169,3.058,0.3132,0.1728,-13.4637,2.558,8.1116,g
197.445,28.9475,20.2296,56.0565,2.78,0.2988,0.1751,-9.4908,19.3121,16.1185,g
162.358,12.9683,11.098,38.1314,2.3149,0.7458,0.4431,-9.6018,14.3448,-6.908,g
132.719,35.7536,18.467,0.226,2.9834,0.267,0.1584,11.7761,1.9518,-23.523,g
171.96,43.9643,15.1253,1.228,2.8454,0.3212,0.2034,11.334,-24.454,-25.9433,g
263.348,58.6495,27.8697,6.845,3.0837,0.1814,0.0961,-12.0952,-6.1004,-38.1196,g
329.579,72.6419,23.1654,2.1522,3.0101,0.2794,0.1832,-20.6375,-32.2986,41.3698,g
107.513,20.9402,15.2975,14.19,2.5933,0.4235,0.2258,-7.8032,22.2469,11.1188,g
346.239,91.6993,42.7846,1.9921,3.9713,0.1243,0.064,-29.1995,17.2429,51.3861,g
76.7357,17.8663,10.0635,23.3338,2.4031,0.6482,0.413,3.5509,18.7946,13.3886,g
184.21,24.9509,12.2758,23.425,2.4928,0.4566,0.2331,6.3908,31.4747,18.5466,g
242.106,37.8835,12.4431,6.518,2.5752,0.3298,0.1662,-3.8536,-25.5734,-25.4924,g
210.866,34.9294,15.993,1.3937,2.5658,0.3505,0.1861,-8.1753,31.1743,23.9472,g
145.696,26.8589,11.3542,0.638,2.5145,0.4465,0.2248,-5.5475,37.5401,6.5357,g
192.16,26.889,9.8236,18.419,2.4433,0.4468,0.2324,-6.9568,34.4309,19.4041,g
218.662,77.8141,26.5122,2.712,3.7987,0.1644,0.0897,14.2353,37.0051,65.7207,g
161.749,20.2467,10.4762,79.4844,2.3096,0.6275,0.3162,10.9604,8.6645,-18.0061,g
53.4503,19.8657,10.773,17.929,2.3324,0.5953,0.3326,9.9813,-8.0461,17.5656,g
135.144,18.4491,7.3587,42.315,2.1945,0.8051,0.4824,2.9172,3.9625,-8.2376,g
198.882,39.4796,16.8977,1.129,2.932,0.3474,0.1959,6.6446,31.9808,28.3,g
277.313,112.635,31.147,17.724,2.9868,0.1918,0.1139,23.0827,-117.267,89.9887,g
157.231,27.1373,13.7348,17.2732,2.4281,0.4851,0.2743,9.8976,6.3929,20.5919,g
285.997,73.2648,27.0787,6.2195,3.5292,0.1718,0.0897,18.8744,28.7515,67.9722,g
262.058,61.374,22.8597,3.713,3.0245,0.2108,0.112,15.9629,47.2363,46.4616,g
187.887,31.257,10.796,1.9639,2.4456,0.4086,0.2097,5.4537,-19.0605,-23.4546,g
200.477,12.6846,11.7208,4.176,2.1055,0.7137,0.3725,11.1393,-15.4833,7.3755,g
169.005,12.8557,9.8076,78.748,2.4141,0.79,0.5723,4.8509,11.1126,8.5403,g
116.823,13.4592,10.0133,17.4488,2.2055,0.8162,0.4704,11.5805,-13.5799,-6.8066,g
226.558,28.7248,16.5417,3.5355,2.6107,0.3358,0.1875,10.4323,38.7981,15.164,g
175.094,12.641,9.2152,31.8219,2.2516,0.8235,0.619,-7.2618,9.8947,10.0579,g
305.318,76.4482,26.3884,14.573,3.0874,0.2257,0.1141,16.3129,-29.7807,62.0248,g
319.867,97.3151,28.5147,2.984,3.3217,0.1692,0.097,22.2258,-38.872,80.0073,g
203.513,13.109,10.6767,32.0404,2.1156,0.7739,0.4713,-10.4481,-13.585,-2.5324,g
65.8902,20.4623,12.5622,65.011,2.3918,0.5355,0.3225,-8.0259,17.6169,13.219,g
383.599,84.3787,33.7186,0.1081,3.6211,0.2297,0.1222,-8.1588,-50.4275,-65.0604,g
173.789,30.15,19.2314,6.93,2.7243,0.2642,0.1557,-9.0885,-4.2906,-10.2902,g
228.153,36.4567,9.6195,19.724,2.4698,0.522,0.2729,-3.6981,30.5904,22.7937,g
169.837,45.4678,23.5905,1.087,2.9172,0.1936,0.0974,13.6138,61.7676,-13.4235,g
118.517,29.4682,24.3438,19.977,2.9368,0.2718,0.144,19.037,26.8358,-14.4813,g
186.169,32.4134,16.0437,17.831,2.5821,0.3351,0.1793,-11.5562,-24.4907,-23.0998,g
211.858,71.3468,25.1598,8.6575,3.0253,0.2047,0.1203,14.6913,-120.403,51.7147,g
83.9734,27.8936,23.3166,82.8799,2.8698,0.3549,0.1964,-15.0672,11.4203,17.6953,g
158.83,23.8686,16.2113,68.464,2.3883,0.5153,0.3211,-11.02,25.2185,15.2242,g
237.781,95.6947,21.7506,0.2763,3.5485,0.1259,0.0632,-8.6471,41.2638,83.1004,g
254.693,86.7133,32.065,0.6696,3.9639,0.1275,0.0657,-15.8098,-85.4238,68.7195,g
256.118,66.7069,26.946,5.3847,2.971,0.2694,0.1448,-18.6999,21.8764,31.9335,g
282.387,48.8204,9.7049,4.5898,2.7189,0.5826,0.4136,9.545,-48.1352,-38.0575,g
273.901,67.9187,32.6559,0.794,3.5981,0.1342,0.0798,-19.4972,-66.878,30.696,g
133.457,19.6321,7.4005,8.5814,2.0986,0.741,0.4263,-4.8491,1.6898,-7.898,g
182.309,12.9651,11.2603,56.521,2.081,0.7469,0.4025,-11.4327,-14.9099,5.9191,g
212.955,45.5298,24.456,5.7152,3.2177,0.1926,0.1142,-12.2948,-3.7433,-28.9219,g
215.223,38.9699,14.8991,14.53,2.8264,0.3908,0.2573,-9.8419,17.0108,34.8474,g
364.982,87.8842,35.0948,4.122,3.7411,0.1899,0.0968,19.7623,-35.405,29.1815,g
43.7536,32.0222,8.6668,35.625,2.3454,0.4966,0.2551,-10.2571,-36.883,-23.0419,g
170.48,33.1706,15.5717,7.608,2.667,0.3918,0.253,7.7843,31.8744,20.7756,g
137.348,41.9654,13.3986,7.1441,2.7619,0.2976,0.167,8.4213,47.5821,-9.4224,g
141.871,27.8675,6.8238,8.5878,2.3579,0.5965,0.3004,2.6727,33.6239,17.9717,g
215.707,25.5991,12.5304,8.7515,2.6959,0.4995,0.3293,-9.913,7.2105,-19.2635,g
217.377,28.2338,16.3284,8.526,2.5308,0.4065,0.2047,13.6102,-10.6634,21.8452,g
128.131,22.9956,14.8647,47.9304,2.4871,0.4169,0.2231,11.9746,-15.3437,9.2633,g
69.6275,27.0944,21.3476,1.0148,3.1594,0.3332,0.1701,10.4483,11.606,22.1001,g
223.327,17.1072,11.2406,54.2205,2.2989,0.5628,0.299,4.3863,1.6386,-6.8364,g
171.033,24.4446,14.3012,20.8407,2.5539,0.4385,0.2304,4.5104,1.024,21.6145,g
140.182,22.7103,17.5142,78.773,2.541,0.3683,0.2,-15.8225,-9.0837,9.9208,g
349.885,97.1547,38.0068,1.2669,3.972,0.1395,0.0706,-22.4139,-10.9403,70.3318,g
180.333,35.7748,15.872,2.073,2.6493,0.4439,0.2993,-13.7786,13.2986,19.358,g
142.859,17.0875,11.2666,56.4005,2.2553,0.5667,0.3083,4.9075,0.7686,-5.2321,g
252.016,17.725,7.4803,33.97,2.1833,0.7738,0.5344,3.8834,-0.4145,2.2463,g
332.585,90.8484,33.0185,2.5821,3.7827,0.1766,0.0923,20.7582,-53.3876,49.7881,g
219.884,80.5967,31.8121,5.9931,3.5604,0.0999,0.0541,11.1907,90.83,57.0513,g
254.139,58.649,11.4742,5.308,2.7275,0.3839,0.2406,-5.2842,-87.1527,40.9113,g
210.714,40.2965,15.4665,0.125,2.6959,0.292,0.1541,-9.4184,-48.9599,-18.9337,g
94.9161,50.0449,32.9152,69.094,2.9472,0.2021,0.1056,19.2442,-30.7985,-37.444,g
230.014,20.3131,14.9422,37.287,2.3838,0.4463,0.2624,-3.9695,0.4564,-6.377,g
134.474,18.9434,10.2434,12.938,2.3483,0.5336,0.2892,-1.8324,-24.816,-7.7716,g
248.599,30.3594,16.9003,0.2976,2.7033,0.3248,0.2069,5.16,10.4975,-13.2944,g
118.189,21.5732,0.0,0.0002,2.1222,0.7698,0.4792,0.0,-1.8113,9.6718,g
217.62,45.2808,20.8866,3.4724,3.0927,0.1979,0.103,-5.7971,8.9519,-24.6513,g
191.113,34.313,17.8379,4.4274,2.7694,0.3895,0.2338,9.2888,11.8881,-26.385,g
295.65,88.4638,26.6695,0.533,3.444,0.2338,0.1509,19.3974,-45.0756,44.1096,g
262.888,26.3201,13.6678,0.3082,2.4099,0.4202,0.2121,-10.5491,-32.1474,-18.1186,g
142.795,48.8261,15.6801,8.2676,2.8132,0.3105,0.2068,-5.4943,35.9477,40.7527,g
165.139,18.7991,12.4262,35.2698,2.3829,0.5507,0.3292,9.4186,1.1589,-10.3469,g
141.462,23.4563,11.3381,21.817,2.5051,0.5188,0.2766,5.2721,7.9259,6.9172,g
340.839,92.6332,30.1404,0.123,3.6898,0.2141,0.1278,14.4934,-20.7682,71.7015,g
233.504,49.0345,13.0214,5.173,2.8379,0.305,0.1547,-5.9572,-25.2715,29.7617,g
222.838,19.2295,11.4438,24.262,2.3655,0.5991,0.3039,8.9212,-10.422,-18.4222,g
310.397,94.1836,27.4501,2.957,3.5029,0.2441,0.1519,-18.0331,-19.7617,40.3463,g
179.885,19.2296,7.437,74.6152,2.1222,0.7547,0.4491,4.2152,1.8458,-7.5664,g
197.124,43.7014,14.2281,0.4341,2.86,0.2747,0.1401,-2.6712,-48.3086,24.9629,g
228.125,25.3012,16.2202,48.5567,2.5682,0.5568,0.3149,-14.7233,-17.2506,-27.258,g
283.419,71.7681,27.3733,5.254,3.6294,0.2033,0.1025,-6.9685,27.6814,59.2579,g
77.5384,31.3318,19.8114,18.65,2.6794,0.3222,0.2061,18.9498,18.3913,22.1769,g
179.516,18.6774,17.6112,8.3828,2.3551,0.5077,0.3068,-6.7637,22.6674,-4.1781,g
97.3209,13.1551,9.0786,46.9567,2.4191,0.8495,0.581,10.5847,-10.8994,-10.1658,g
159.226,20.5012,16.254,5.932,2.4249,0.4662,0.25,-9.2264,-23.6191,-14.3202,g
128.14,24.8332,7.3512,20.643,2.3784,0.6695,0.3703,-4.0712,-12.3142,-10.9453,g
210.203,96.5408,37.4145,9.0346,3.4348,0.1018,0.0564,-22.0443,106.233,57.73,g
197.529,18.2899,16.9979,23.367,2.4362,0.5165,0.2912,10.3602,14.9739,13.8627,g
125.416,23.1716,9.5924,30.652,2.2742,0.6223,0.4016,11.3888,21.7069,20.1332,g
215.527,34.9922,18.443,8.191,2.9883,0.3225,0.1628,12.0407,6.2692,16.2665,g
233.607,70.1479,20.2556,8.2377,3.4283,0.1984,0.1024,-10.1769,-5.4196,49.1044,g
118.679,29.5611,16.2612,23.721,2.5587,0.3204,0.1699,-5.6478,7.6545,-8.9151,g
264.476,94.8427,46.5011,3.2764,4.1613,0.0837,0.044,-29.6453,97.0851,82.8087,g
309.411,71.6093,20.8942,6.166,2.7551,0.3638,0.1819,-16.013,-31.573,-16.0592,g
213.416,48.5152,22.2848,0.6261,3.3116,0.1922,0.11,13.8125,33.4214,18.4291,g
277.398,80.7882,55.0349,22.529,3.4713,0.1449,0.0725,58.148,31.8274,70.9064,g
99.2327,27.1259,12.9634,21.073,2.5653,0.3918,0.1973,4.5179,-13.1926,-16.2096,g
177.847,19.7062,17.9125,29.7652,2.3589,0.477,0.2516,-10.408,12.2868,18.3755,g
159.01,19.8584,15.5018,20.1575,2.6405,0.476,0.2643,4.5488,22.9476,15.8569,g
217.28,32.392,14.8974,7.136,2.8663,0.3905,0.2211,6.632,34.5464,15.8798,g
158.988,28.6991,19.6079,21.0958,2.6212,0.3469,0.1782,-11.1086,13.4919,23.5966,g
174.052,41.2937,12.6744,5.153,2.6942,0.3458,0.181,8.7423,-35.2253,-30.0301,g
